Date,ASIANPAINT.BO,BHARTIARTL.BO,ICICIBANK.BO,INFY.BO,MARUTI.BO,NESTLEIND.BO,RELIANCE.BO,SBIN.BO,TATASTEEL.BO,WIPRO.BO,APOLLOHOSP.BO,BANKBARODA.BO,BERGEPAINT.BO,BRITANNIA.BO,CIPLA.BO,GODREJPROP.BO,HAVELLS.BO,IOC.BO,MUTHOOTFIN.BO,SHREECEM.BO,Open
09-01-2019,1365.598999,305.2300415,376.7730408,606.8706665,7203.768066,10483.23242,1091.422974,297.6174622,448.2819824,241.5816193,1251.650146,119.4549942,318.0808105,2825.477539,501.3250427,741.0499878,663.1049805,107.6326523,476.7799377,16131.92188,36258
10-01-2019,1360.391357,307.1425781,374.5045471,610.3728027,7126.672852,10636.63086,1088.715088,297.2272034,449.1703796,239.7097626,1271.830688,119.7947693,316.7620239,2819.542969,504.0240479,734.7999878,669.3768921,105.9177017,484.8335266,16225.99414,36191.87109
11-01-2019,1364.917603,304.228241,373.3702393,613.9196167,7062.845215,10495.2041,1081.083862,295.1783752,443.9333191,240.8475494,1280.734131,117.4163437,317.2992859,2829.357178,501.5704346,727.75,668.93927,106.9384995,496.8212585,15664.03125,36113.26953
14-01-2019,1351.484497,302.2701416,368.2907104,629.3640747,7142.689941,10457.56543,1079.655762,293.1783142,440.1925964,230.0200806,1309.966309,117.5619659,316.5666199,2840.997559,502.7481995,738.9000244,669.4254761,107.9184647,492.4242249,15272.85449,35950.07813
15-01-2019,1368.665405,307.5068359,367.4523621,652.3961792,7091.550293,10515.51367,1112.249023,293.6661682,444.354187,242.9396515,1315.209351,117.7075806,318.0319824,2905.451416,505.2018127,729.4000244,663.7857056,109.8375549,501.5885925,15414.70215,36370.73828
16-01-2019,1352.068481,303.5907288,369.9674988,661.3754883,7048.806152,10293.78027,1116.680176,295.3735046,443.699585,247.7477875,1333.609497,117.4648895,315.540863,2900.612793,502.6991272,736.25,664.3205566,110.4500351,497.237854,15644.50684,36413.60156
17-01-2019,1352.506592,302.6344604,368.2414246,658.5469971,7076.256836,10406.55762,1116.384521,290.1051025,441.875946,246.9403229,1335.68689,115.6689377,316.9573975,2922.660645,500.2945557,764.7000122,657.416626,112.369133,494.2293396,15701.10742,36417.57813
18-01-2019,1364.041626,283.1904602,366.8112488,656.3919678,7095.217285,10472.84375,1164.831055,288.0074768,440.0055542,254.1341553,1345.233032,114.5039902,318.5692444,2887.831543,500.2454834,748.3499756,658.1946411,112.2058105,488.2586365,15347.59961,36467.12109
21-01-2019,1382.876953,282.7351074,366.1701355,666.942688,6948.166992,10464.36816,1215.591431,285.2269287,440.9875183,247.7477875,1312.1427,113.0478134,314.7593384,2874.639648,501.3250427,740.1500244,659.1183472,110.8175201,504.9211731,15465.92871,36649.92188
22-01-2019,1369.151855,277.088562,363.9509277,668.3793335,6820.125,10449.13281,1215.837524,283.2268372,427.193512,254.317688,1281.129761,110.5237808,315.3454285,2876.648193,497.5465088,735.2000122,691.741272,111.0625305,500.570343,15690.20996,36494.12109
23-01-2019,1358.93103,276.9064331,362.6193848,656.7960815,6794.941406,10537.59668,1206.926147,279.5194702,433.7397766,257.8045044,1278.01355,108.3395157,312.0240173,2924.304199,500.1473389,718.5499878,676.5237427,111.0216751,502.3754578,15953.19727,36146.55078
24-01-2019,1363.019531,274.6751709,360.0057068,661.6264038,6790.35791,10686.14941,1226.324585,280.9341431,430.9342651,258.5385742,1303.783447,109.8442307,315.540863,2936.035156,491.3633423,743,683.1843872,111.4300003,502.0051575,15974.34961,36245.76953
25-01-2019,1335.71521,279.6386108,352.2137756,659.2789307,6287.599609,10568.57324,1227.161499,278.2998962,423.3124695,259.2359619,1278.211426,106.8348007,306.3579102,2928.503418,497.4974365,745.5999756,688.9699097,112.083313,494.3218689,15513.55664,36099.62109
28-01-2019,1342.529175,277.680542,338.7505798,657.4732056,6280.072754,10551.47559,1210.766357,274.7388611,416.7661743,260.7041321,1253.034912,106.0096283,304.6971741,2917.868164,482.8247375,741.1500244,679.1491089,112.6549759,473.0771484,14819.26074,35716.71875
29-01-2019,1355.475342,279.6841431,342.1533203,656.7057495,6294.305176,10627.54395,1192.352905,273.9095154,415.9244995,263.9799194,1285.531738,110.5237808,305.3321838,2903.85376,495.0928955,751.8499756,682.0661621,112.287468,459.515686,15220.91504,35819.67188
30-01-2019,1351.825073,276.2689209,360.2522583,654.4485474,6299.082031,10615.48145,1176.499512,280.4950867,437.2935181,266.8508911,1301.508301,110.329628,309.7771606,2927.772949,496.4178162,745.4500122,683.2329712,109.9600449,463.3110657,15260.17773,35805.51172
31-01-2019,1375.089844,279.7296753,359.2659607,676.7947998,6395.37793,10685.96289,1208.304688,286.2025452,445.102356,271.8565979,1310.559937,109.1646805,311.7797241,2917.730713,506.6739502,740.9500122,693.4428711,112.0016556,461.1356812,15556.2959,36311.73828
01-02-2019,1418.21167,283.5091858,349.649353,683.0697021,6712.346191,10777.68262,1228.195435,277.3730164,442.7175903,273.3656921,1324.805176,107.7085037,317.885437,2965.842773,510.8942566,746.3499756,716.050293,112.0016556,455.4426575,15581.18652,36456.21875
04-02-2019,1409.88916,279.2287903,349.7479858,682.2571411,6723.442871,10793.80078,1271.373657,276.690094,444.9620667,273.1816711,1281.772705,106.9804153,301.571106,2980.085205,499.2640686,763.1500244,715.855896,110.9808502,464.0053101,15712.25586,36573.03906
05-02-2019,1411.884521,280.3671875,347.5287476,680.993103,6846.901367,10803.72363,1270.536743,277.5681763,434.6282043,271.3045349,1276.183472,105.0873871,300.2522888,2889.155273,499.4112549,732.25,710.9940186,109.0209351,460.7191467,15440.87988,36714.53906
06-02-2019,1426.875244,280.7770081,353.9891357,688.5773315,6938.662598,10805.72656,1289.787231,281.1780396,453.0046387,273.8809814,1288.103882,105.8154755,302.694519,2905.679688,518.1569824,744.2000122,716.5852051,112.287468,447.944458,15772.0625,37026.55859
07-02-2019,1432.9104,283.1904602,353.8411865,689.2092285,7028.542969,10913.8916,1270.438232,280.5926514,455.9972534,275.0588379,1281.822144,105.6213226,306.4555969,2933.114014,523.9474487,748.4500122,725.8226929,112.3283081,477.2890625,15980.125,36873.58984
08-02-2019,1409.88916,285.6038818,350.0438843,686.0491333,6895.290527,10507.45703,1257.785034,278.1047668,439.1170959,274.1386719,1245.417725,101.8837967,302.5480042,2838.486572,525.1252441,759.7999878,721.3011475,108.8576126,480.2975769,15936.27148,36585.5
11-02-2019,1399.716919,285.1029663,344.5204468,687.6292114,6932.825195,10080.80078,1234.251099,272.982666,449.263916,274.2122803,1112.858032,100.8644791,292.8766479,2842.366943,533.4185791,736.4500122,704.479248,110.3275452,467.4766846,15775.12402,36405.71875
12-02-2019,1410.18103,283.6913757,339.7368774,677.5170288,6894.277344,10060.67773,1237.451416,268.6898804,456.324585,275.5372925,1123.245117,99.60245514,298.7380066,2743.358398,532.1426392,715.5,690.3798828,109.8375549,474.6045837,15637.88086,36065.07813
14-02-2019,1362.240356,274.1742554,338.4053345,667.9464722,6770.722656,9886.362305,1206.729248,260.543335,451.2277527,276.3102722,1136.253784,100.5732422,291.0693665,2667.218506,532.7314453,721.7999878,675.6971436,101.7937012,487.2865906,15464.43848,35985.67969
15-02-2019,1358.152344,277.1796265,337.3203735,669.7071533,6682.193359,9858.928711,1224.453613,256.5432434,437.1532288,276.457489,1128.389404,98.04920197,285.8917236,2611.802734,530.3760986,712.4500122,669.279541,102.4878387,479.4182129,15435.34961,35831.17969
18-02-2019,1343.064697,275.494812,333.917572,668.2173462,6604.133301,9637.47168,1201.067505,253.4212036,435.5634155,276.457489,1102.619263,96.20471191,281.6421509,2654.391113,531.3084106,703.6500244,666.7028809,101.9161987,482.2415466,15107.82227,35543.23828
19-02-2019,1342.285645,277.088562,338.6519165,654.7194214,6566.839355,9801.164063,1197.719238,256.1042175,440.6134033,269.4642029,1106.526978,99.16560364,284.035614,2625.587891,529.1983032,705.8499756,658.3890381,102.6511536,481.6398315,15155.72852,35564.92969
20-02-2019,1357.324951,281.9154358,340.4766235,668.1723022,6608.282227,9811.130859,1215.443726,260.543335,458.8028564,274.1754456,1119.585083,100.0393143,287.8455505,2667.674805,531.0139771,713.2000122,674.9191895,105.2643967,481.0844421,15552.34375,35837
21-02-2019,1360.585938,282.5073853,345.6054382,662.1230469,6558.204102,9872.994141,1227.358398,261.0311584,465.6296692,275.6845093,1140.408813,99.99076843,288.2851868,2742.718994,533.0259399,719.7000122,678.6629028,107.1018219,496.0343933,15951.97363,35906.01172
22-02-2019,1361.121216,285.0574341,346.9369507,662.1230469,6673.605957,9956.9375,1213.720459,264.1531677,469.4172363,278.9971924,1130.911743,99.84515381,287.5036316,2751.894043,531.7009888,728.4500122,675.0651245,111.2258377,494.2755737,15968.56934,35983.80078
25-02-2019,1361.559326,289.6566162,350.6356506,681.5800781,6678.478516,10084.2959,1213.277588,263.6166077,472.1292114,284.1869812,1175.081909,99.99076843,288.3339844,2779.739258,538.8656006,725,683.2816162,112.7774506,496.8212585,16343.11035,35975.75
26-02-2019,1363.992798,287.1976624,343.3369141,669.6620483,6654.210938,10050.52246,1201.018066,259.811615,471.4745789,285.0335388,1145.602417,98.58313751,289.8970642,2806.2146,540.1413574,704.75,675.8916016,115.7173538,486.2683105,16371.90234,36138.82813
27-02-2019,1365.209473,291.3869934,341.0683899,663.3419189,6711.043945,9968.814453,1203.72583,260.7384644,473.0644531,274.985199,1136.352661,98.04920197,292.6812439,2786.40332,540.7303467,707.5499878,674.6276245,115.0640411,479.0941467,16519.22266,36025.71875
28-02-2019,1367.691772,289.5655212,344.0273438,662.6647949,6592.409668,9900.758789,1212.686646,263.1775513,468.8092957,272.3719177,1127.696777,98.0977478,298.0542603,2793.570068,544.5579834,709.25,694.8041992,118.2489014,489.1842957,16404.89453,36018.48828
01-03-2019,1355.134766,279.6386108,348.6630554,669.1654663,6689.816406,9722.53125,1207.910889,266.2995911,474.2801819,276.4206848,1141.101196,104.747612,295.0258484,2806.122559,541.4173584,711.4500122,687.8031006,120.617157,491.8224792,16500.20703,36141.07031
05-03-2019,1363.94397,280.5493164,357.3919067,661.4458008,6864.751953,9789.845703,1218.003906,269.3240662,487.7001038,267.660614,1177.802368,108.9219818,297.9077148,2800.371338,538.3748169,711.7999878,701.6107178,125.5169601,527.7858887,17020.58594,36544.85938
06-03-2019,1356.692017,281.7332764,366.5153503,661.0847168,6811.151855,9647.206055,1244.196655,270.8850708,485.1751099,272.2736816,1179.484009,108.9219818,297.2238464,2765.040283,537.4424438,699.9500122,694.4152832,126.3744278,524.6384277,17290.33398,36744.01953
07-03-2019,1360.099243,281.1868286,365.3317566,653.0039673,6783.845215,9500.00293,1250.400024,274.2998047,486.9519653,263.8326111,1175.477661,111.7857971,293.8534851,2777.091309,530.817627,696.9000244,699.7632446,122.9445801,529.3594971,17312.4043,36753.58984
08-03-2019,1346.812134,281.1868286,365.0851746,643.3433228,6728.074219,9415.083984,1247.199707,274.3973694,475.1217957,251.7599335,1156.632324,110.4267044,295.1723328,2797.17627,529.4927979,699.5499878,707.6394653,121.3929672,528.8966064,17461.4043,36741.57031
11-03-2019,1380.200195,303.9094849,370.7565308,642.5307007,6841.497559,9584.225586,1281.072876,279.8121338,487.0454407,254.8516998,1191.89917,112.5138855,300.3011475,2857.887207,529.8361816,704.4000244,720.8635864,125.7211304,550.4653931,17709.32227,37249.64844
12-03-2019,1389.301636,319.4829102,382.8882141,638.2419434,6902.817383,9722.671875,1309.480957,279.5194702,490.1783447,256.4221497,1142.733521,111.9314194,301.7664795,2860.899658,529.1000366,712.75,745.7075195,125.7619858,548.3362427,17785.37695,37608.28906
13-03-2019,1390.469482,307.2336121,386.4882507,640.2735596,6837.300781,9961.735352,1326.122192,285.5195923,480.3121033,252.9868317,1106.328979,112.3682709,300.9849548,2856.335205,523.2114868,699.0999756,744.7351685,121.5971146,547.8270874,17710.85156,37840.64063
14-03-2019,1395.920776,312.2426147,382.5923157,639.5510864,6838.023926,10008.13281,1320.656982,284.0561523,484.2398987,252.0543823,1119.634399,113.1934357,298.7380066,2875.689697,523.6530762,695.4000244,726.503418,123.6387177,551.159668,17470.63867,37760.23047
15-03-2019,1394.168579,306.9148865,390.285614,649.03125,6843.089355,9623.123047,1302.341919,290.4465637,482.1357117,257.8453369,1112.808716,114.5039902,301.7664795,2802.973389,521.8865356,693.5499878,725.0933838,127.9668732,553.3812866,17359.66992,38132.96094
18-03-2019,1407.358276,301.1317444,392.3568726,640.8153076,6667.768555,9749.830078,1326.959106,291.1782837,490.6459045,252.9377594,1105.834351,116.8824158,301.033783,2851.359375,524.6345215,716.0999756,728.107666,133.030014,550.3728027,17549.11328,38218.58984
19-03-2019,1415.24292,306.5960999,392.7020569,651.4240112,6592.699219,9947.34082,1354.185547,295.3735046,492.1422424,252.8395996,1125.470825,120.6684799,303.8179626,2852.180908,523.1133423,751.8499756,744.8323975,132.376709,553.5202026,17812.93359,38433.85938
20-03-2019,1416.265015,303.9550171,387.6224976,666.7728271,6446.275879,9814.998047,1354.530273,296.0564575,480.2653503,256.7165833,1154.307739,121.5907211,304.5994873,2822.921387,523.2114868,810.8499756,735.2546387,129.5185394,549.4471436,17806.46484,38452.46875
22-03-2019,1431.596191,301.5871277,386.2416687,670.0684204,6327.787109,9873.787109,1321.543335,290.8368225,484.5671997,255.6369324,1136.303345,116.6397247,306.7975464,2826.664307,517.0773315,844,736.4700928,127.9668732,550.4653931,17905.77539,38016.76172
25-03-2019,1417.870972,297.9897766,378.2525024,664.335022,6294.450195,9802.047852,1304.951416,286.641571,482.229248,251.9071503,1134.423828,114.7466888,306.2602539,2824.01709,517.0773315,829.25,718.0923462,134.0099945,545.836853,17677.02148,37886.28906
26-03-2019,1444.980469,298.9004822,388.6581726,656.1640015,6347.856445,9963.785156,1346.209717,295.9100952,485.6894226,250.2385864,1143.920532,117.5619659,313.6358948,2827.851074,519.3837891,814.5,737.4910889,132.5400543,552.7796631,17835.15625,38372.03125
27-03-2019,1433.737915,294.4379272,387.9184265,658.2406006,6293.291992,10111.31445,1329.420898,300.5443726,482.4631042,249.7968903,1143.129272,117.9988174,316.1758728,2827.303223,515.4088745,853.75,728.8855591,132.6222229,549.8173828,17716.77734,38208.30078
28-03-2019,1454.763428,300.9496155,394.5267639,666.7728271,6354.514648,10274.26172,1339.710815,310.6421814,474.1398621,249.89505,1171.768066,125.8136368,316.1270142,2819.04126,516.0958862,866.5999756,738.5119629,132.8276367,563.7490845,18108.45898,38858.87891
01-04-2019,1450.821045,309.8747559,393.2938538,682.2571411,6602.638184,10151.00195,1370.236084,314.9349976,500.0445862,256.9619751,1253.826172,128.968689,321.9884949,2788.50293,516.1940918,813.2999878,752.8544922,130.9788208,569.2570801,18550.06445,38988.57031
02-04-2019,1475.448364,325.6303101,392.0116577,683.5662842,6641.233887,10031.00391,1367.18335,320.5448914,496.6778259,256.765686,1241.411255,129.3569946,323.844574,2732.950684,515.9978027,891.4500122,743.5682983,129.9927826,570.3678589,18277.75391,39167.05078
03-04-2019,1457.148193,318.663269,387.0307312,680.8125,6825.77002,10252.32031,1352.757813,312.8374023,500.6992188,256.6675415,1248.138062,128.0464325,322.2815552,2731.307373,510.5508118,891.4500122,748.8190918,126.3362274,564.8136597,18392.67383,38935.75
04-04-2019,1478.319824,324.7651062,383.184082,675.5759277,6864.510254,10222.9248,1332.374878,313.8618164,496.1634827,254.1646729,1244.032837,127.3183365,323.9422607,2779.328125,512.4154663,914.2999878,746.0964355,127.281189,561.3422852,18584.68555,38839.51953
05-04-2019,1474.474854,324.7651062,385.1567383,682.7988281,6857.226074,10249.38672,1334.344116,309.2763062,512.8098755,257.305481,1232.705688,126.8329468,326.1891479,2733.95459,524.0947266,978.4500122,739.630188,129.9517059,571.5712891,18823.51563,38993.60156
08-04-2019,1456.612915,322.6704407,381.8526001,692.6402588,6869.914063,10136.51563,1309.03772,305.1786499,513.4645386,258.777771,1223.802612,126.1534042,321.3045654,2714.098145,515.8505249,926.2000122,741.9639893,124.9393234,568.1924438,18615.10742,38730.92969
09-04-2019,1405.119385,320.2114563,391.4691467,686.0491333,6964.956055,10050.80176,1314.896851,307.4713745,516.0362549,268.396698,1244.72522,128.1435089,318.5692444,2714.965576,521.7392578,908.4500122,740.8942261,127.4866104,568.1461182,18723.70703,38898.60156
10-04-2019,1374.89502,309.6925964,388.3129578,680.9028931,6931.908691,10069.76172,1308.594727,303.6176453,508.928833,275.8071899,1234.931641,125.8621674,313.6847534,2701.043213,536.0193481,931.4000244,738.0258789,128.5958862,563.4713745,18728.39648,38621.57813
11-04-2019,1384.823975,316.4775085,384.7622375,670.9711914,6927.276855,10026.11523,1325.53125,307.0323486,502.3357849,276.1016235,1227.0177,124.9399185,313.8312988,2694.424561,534.2527466,918.4500122,731.0733643,129.5408478,576.3612061,18672.34375,38692.05859
12-04-2019,1399.376221,311.0586548,389.0527344,675.2145996,7074.761719,10193.25488,1321.39563,307.6177063,499.1561584,278.3591309,1247.198364,126.9300308,319.5950012,2725.783936,544.0672607,905.9000244,723.3431396,127.7742004,580.4689941,18801.53711,38805.53906
15-04-2019,1394.217285,316.4319763,387.375946,656.0737305,7079.006836,10215.42676,1319.22937,307.9592285,516.2233276,282.8250122,1258.080078,126.4931793,322.8188171,2735.826416,555.5993042,956.4000244,730.8302612,126.7881622,575.9363403,19141.06641,39040.30078
16-04-2019,1417.140991,317.5248413,401.2337036,653.5457764,7202.320801,10370.54688,1324.694458,308.1055603,516.8312378,275.9053345,1261.394165,126.7844238,325.9449463,2759.334717,548.9254761,942.5499878,737.1507568,127.979599,579.2414551,19346.81055,39420.03906
18-04-2019,1426.388306,315.7944641,399.3597107,646.8192749,7179.886719,10204.19922,1361.718384,303.3249512,507.6663513,279.5369568,1256.299316,122.658577,321.6465149,2738.610596,551.5754395,916.2999878,736.0810547,128.3082886,580.5634155,19414.91016,39158.21875
22-04-2019,1404.875977,318.6177063,389.2006531,650.6113892,7048.998535,10164.27734,1324.202026,302.4468689,500.6056824,282.9231873,1219.944458,120.037468,314.7593384,2736.556641,549.7597046,903.6500244,741.1373901,123.0083542,557.0028076,19212.13281,38771.26953
23-04-2019,1393.244141,313.6948242,390.9267273,657.1571655,6795.423828,10176.34277,1342.418701,298.2028503,489.8510742,285.9168396,1228.79834,119.4549942,311.1448059,2734.63916,551.6244507,891.75,740.6512451,122.9672394,554.9725342,19119.73047,38672.62891
24-04-2019,1410.619263,321.9290771,395.5623779,664.87677,6777.766113,10092.0752,1368.709717,303.1298523,491.2537537,287.6835632,1215.245483,121.4450989,315.7850952,2717.156494,549.4161377,894,753.0003052,126.3772888,554.2643433,19230.55273,39101.78125
25-04-2019,1409.743164,325.3517456,389.9403687,657.9697266,6660.628418,10136.6084,1353.496338,298.8370056,477.7871094,289.7938538,1233.596069,118.5812912,315.4920349,2714.143799,544.9505615,879.5499878,751.493042,125.7199402,548.5039673,19649.39258,38865.82813
26-04-2019,1409.548584,322.0282898,401.8255005,665.5087891,6592.312988,10220.36328,1370.137451,304.6908264,509.6769409,288.9104919,1225.682129,119.6976929,312.9032288,2709.07666,557.9057617,857.1500244,746.9229126,125.6377869,558.7970581,19754.29102,39056.92188
30-04-2019,1424.100952,317.663147,402.1707458,677.1106567,6424.952148,10181.28418,1370.482056,302.6419983,520.3848877,292.8856201,1202.879883,112.9992828,310.8516846,2641.245361,553.7836304,829.7000122,752.7084961,129.6641235,561.8188477,19495.70898,39036.51172
02-05-2019,1399.619507,322.1275024,389.2006531,658.9628906,6434.263672,9924.699219,1383.578369,299.9590149,518.8884888,288.1252747,1180.770142,112.5624237,308.0187073,2543.012207,554.3724976,820.75,747.7008057,129.8695374,557.333374,19574.72461,39009.55078
03-05-2019,1399.522217,328.4767761,396.3514404,653.4555054,6475.319336,9829.09375,1385.498535,301.6175537,512.1083984,285.6223755,1184.925049,115.4747772,304.3552856,2460.481934,553.9309082,821.0999756,747.6035767,128.3082886,565.6433105,19634.67969,38719.32813
06-05-2019,1377.279785,330.7585754,395.9075928,648.128479,6474.596191,9744.578125,1363.63855,301.1785583,500.839447,285.524231,1176.565796,112.8051224,304.2576294,2432.865234,553.1456299,802.7999878,728.8369751,128.6780701,559.0332031,19505.43555,38815.46094
07-05-2019,1350.754395,321.7802734,380.9648743,653.2749023,6463.35498,9822.479492,1323.955933,298.3980103,496.2570801,288.2724915,1152.329224,109.2617645,297.5657959,2421.681641,548.5328979,773.9500122,722.5165405,126.1307907,535.2364502,19488.64453,38244.17969
08-05-2019,1350.705688,321.1849976,376.6251221,648.354187,6398.94873,9666.493164,1279.546631,290.8368225,489.5704956,285.4260864,1156.335571,107.6599655,296.6865845,2421.909912,547.6004639,779.25,713.1332397,125.0215073,529.1928711,19514.37305,37747.91016
09-05-2019,1319.751465,313.198822,376.2305908,651.0176392,6392.676758,9715.12793,1235.925171,291.9587708,485.3153381,285.6223755,1159.896729,108.0482864,295.0258484,2433.001953,546.9625854,793.75,719.5021973,123.7067947,535.0948486,19048.71289,37632.35938
10-05-2019,1305.296021,321.5818481,379.5347595,646.5032959,6391.711426,9602.989258,1231.346436,300.5443726,455.7167053,285.1806946,1171.125,110.4267044,294.2931213,2454.547607,544.0182495,789.25,717.7033691,121.4471054,541.5161133,18756.64844,37491.30078
13-05-2019,1297.460205,316.0262146,371.0523987,650.1148682,6296.234863,9676.80957,1211.997314,299.276062,441.0342712,283.9047241,1161.281982,102.7575073,292.339325,2445.052734,534.2037354,757.5999756,711.8690796,117.3796997,516.3973999,18585.32617,37146.57813
14-05-2019,1283.783691,333.0899353,375.589447,644.5169678,6338.931641,9581.27832,1240.208496,306.2518311,439.3041687,279.0461731,1130.021606,106.349411,290.3367004,2458.473145,545.8339233,801.2999878,702.9720459,117.8316193,539.2497559,18752.99023,37539.05078
15-05-2019,1272.394653,328.377594,371.8907776,646.9096069,6257.30127,9643.841797,1237.993042,304.0079041,433.1786804,278.4082031,1145.503296,104.5534515,290.4343872,2451.397461,545.0978394,826.6500244,701.6107178,119.43396,539.4858398,18767.16602,37179.12891
16-05-2019,1272.248779,322.871582,376.5757751,662.8905029,6251.030273,9646.326172,1244.688965,307.5201721,438.8365784,280.5184326,1127.746338,106.3979492,289.4086304,2478.968994,540.3377686,820.25,705.062561,123.9533081,545.3405762,19174.40039,37494.42188
17-05-2019,1283.102417,325.599762,384.9594727,653.5004883,6471.749512,9804.424805,1246.313721,311.1788025,439.1170959,281.4508972,1125.817383,108.7763748,292.9254456,2536.119141,533.8601685,830.6500244,714.6890869,123.0083542,547.1820679,19094.64063,38701.17969
20-05-2019,1336.25061,337.1574707,402.2200317,652.2365723,6839.519531,10112.64746,1305.197632,336.2038269,451.8356628,284.6899109,1186.507813,119.2608337,305.5275269,2561.179443,555.1085815,847.7000122,735.4976807,129.3764954,583.4908447,20083.15234,39449.44922
21-05-2019,1322.428223,328.1791687,394.8719482,640.3186035,6617.062988,9938.650391,1319.22937,329.325592,442.8110962,281.5490723,1160.540039,121.6877975,304.5018311,2598.291016,548.3856812,849.0999756,737.0534668,126.0075607,584.6712036,20203.99805,39086.21094
22-05-2019,1330.410156,332.3955078,399.9515076,640.3186035,6661.737793,10027.00781,1320.164795,332.5452271,442.9981689,277.9665222,1148.174438,122.5129623,303.1830139,2603.038086,543.7728271,839.7999878,735.4490356,127.8563843,583.0186768,19943.39258,39591.76953
23-05-2019,1333.03833,335.7189331,404.9816895,633.1407471,6689.429688,10096.8877,1315.339966,333.9598694,435.7037048,276.9359131,1138.776367,123.7749863,300.2522888,2592.128662,552.9985352,846.75,731.5109863,126.9524994,586.4181519,20563.9707,39076.28125
24-05-2019,1348.710449,350.500885,425.5957336,640.5443115,6847.045898,10029.30566,1316.324585,345.9601746,452.1629944,277.9174194,1157.522705,133.0459747,303.4760437,2603.494629,559.7705078,882.3499756,723.2944946,128.842392,606.4376831,20661.70313,39536.23047
27-05-2019,1329.387939,347.2270508,429.2451172,640.2282104,6814.770996,10325.24121,1290.624146,352.6433105,478.3015137,275.267334,1187.002563,136.4922638,303.3783569,2635.447754,567.6220703,918.2000122,712.8901367,132.9920197,610.0731812,21271.07813,39765.64063
28-05-2019,1329.972168,342.911499,428.5546875,656.0737305,6803.866211,10456.23242,1305.640747,351.6188965,474.4204407,279.0461731,1177.456055,135.7641754,295.9539185,2639.555908,567.0822754,923.7999878,705.7918701,134.3066864,598.5999146,21400.22266,39714.26953
29-05-2019,1323.206909,336.016571,417.1133728,656.7057495,6645.285645,10486.29297,1293.135254,340.0575867,461.3278198,280.6165771,1190.415405,132.3178864,293.3162231,2667.537598,552.6549683,900.0499878,709.8272705,131.8826904,593.8310547,21346.0957,39580.28125
30-05-2019,1336.834595,343.8539734,420.6148376,662.0778809,6617.979492,10590.92676,1310.219482,345.0333252,457.4000549,282.9722595,1191.948608,131.0073242,293.4627686,2636.360352,552.8512573,885.4000244,703.1665649,133.6082458,605.6821289,21157.98242,39998.91016
31-05-2019,1369.297729,345.7389221,417.6065674,665.2830811,6622.707031,10774.35156,1309.382568,343.960144,456.2778015,281.2546387,1226.275635,129.3569946,322.9165344,2677.580566,548.729187,886.1500244,727.281189,136.0322723,613.8504639,21296.85547,39806.85938
03-06-2019,1419.234131,350.2528687,417.0640869,672.3255005,6785.726563,10966.54492,1337.495239,346.2528687,464.3204346,285.9168396,1345.38147,127.7552032,319.5461731,2712.591797,557.7584839,901.7000122,749.2080688,138.9903717,606.5320435,21604.13867,40196
04-06-2019,1383.461182,350.6497498,413.2174377,663.3419189,6802.129395,10811.2627,1330.405518,343.7650146,464.9282837,288.4687805,1317.53418,128.7259827,316.0781555,2703.233887,552.8022461,881.8499756,756.8897705,135.8268433,610.3092651,20950.51367,40136.42969
06-06-2019,1389.836914,350.9969177,405.9680176,666.2761841,6738.73584,10880.25098,1306.723877,328.8377991,453.098175,286.6039429,1328.119019,120.5713959,321.1092834,2650.921875,550.4957886,845.4500122,759.6610718,134.3477631,597.7027588,20372.79883,39581.76953
07-06-2019,1383.315186,353.923584,411.1462097,667.5402832,6703.710449,10795.08203,1295.153809,333.3257141,450.9004517,289.5975037,1382.033447,117.7075806,318.960022,2644.303467,539.4053955,867.2000122,766.0784912,134.8818817,581.8383179,20559.97266,39787.32813
10-06-2019,1384.19104,359.5784302,410.209198,680.406189,6715.771484,11018.93359,1298.649414,335.0330811,455.1556091,291.7078247,1362.841919,114.552536,319.9369507,2732.402832,543.4293213,890.4000244,769.0929565,132.0059357,604.973999,20604.07422,39900.44922
11-06-2019,1388.328125,360.2232666,415.6832275,681.5348511,6728.21875,10919.41113,1308.200928,338.8868408,460.860199,292.3948364,1368.381592,117.6590424,321.0115356,2722.13208,549.7106323,901.2999878,769.7249756,133.3617554,607.2402344,20550.44141,39974.17969
12-06-2019,1387.646729,356.9494019,412.2804871,680.722168,6608.089355,10987.36914,1310.711914,335.8135986,472.830658,292.4930115,1365.611572,117.7075806,323.2096252,2732.721924,550.6429443,889.8499756,759.7095947,133.5261078,601.9993896,20294.47266,39679.35156
13-06-2019,1396.699463,360.3721008,414.2531128,680.0355225,6540.257813,10889.06641,1304.015991,337.8624268,470.2588806,293.2782288,1358.983643,117.3192673,322.2326355,2726.012207,552.3605347,919.4000244,761.6542969,132.21138,606.90979,20478.73047,39797
14-06-2019,1382.508789,350.500885,412.1818237,677.9295654,6495.4375,10777.54004,1296.778564,335.4721069,468.949585,293.4254761,1356.659058,115.5233154,320.3277283,2702.001465,545.588562,915.5999756,756.7925415,131.5950928,598.2221069,20241.28516,39514.35938
17-06-2019,1371.890137,340.7785339,408.7296753,677.9295654,6350.510254,10760.9375,1261.871582,329.520752,442.3902588,293.7199097,1346.37085,113.2419739,316.1270142,2646.540039,534.694397,913.7000122,749.7913818,127.8563843,586.6542358,19685.00391,39056.98047
