Date,ADANIPORTS.NS,BPCL.NS,COALINDIA.NS,HCLTECH.NS,HEROMOTOCO.NS,HINDUNILVR.NS,NTPC.NS,ONGC.NS,SUNPHARMA.NS,TECHM.NS,BIOCON.NS,DABUR.NS,DLF.NS,GAIL.NS,HAVELLS.NS,IDBI.NS,MARICO.NS,NAUKRI.NS,PEL.NS,VEDL.NS,Open
24-04-2019,381.9241028,266.6812439,171.3158875,513.5221558,2329.641602,1638.022339,104.9557571,134.0670471,448.4616089,718.9512939,305.6232605,384.9314575,169.8592529,97.38524628,752.6603394,43.25,342.4012451,1992.390747,2383.526123,99.81851959,11601.5
25-04-2019,379.4868164,273.7494812,169.730896,511.1550293,2329.954102,1620.825073,104.1330414,134.2260437,440.4832153,716.975647,309.011322,381.5036011,167.4954224,96.55504608,751.5421143,43.79999924,336.3156128,1951.581177,2355.318359,97.33448792,11735.7002
26-04-2019,381.9241028,283.5302734,168.955246,513.8828125,2322.595947,1633.115723,105.0733032,133.8683319,443.4452515,722.902832,309.2106323,384.2555237,168.1707916,99.45367432,745.6107178,42.84999847,338.6271667,1884.15918,2215.848633,96.90619659,11683.75
30-04-2019,382.9477844,290.2546692,170.0681152,533.5409546,2240.404297,1642.788818,105.0341187,134.5042877,437.2822571,734.1865234,295.7081909,384.4003906,166.6753082,100.1712952,753.2437744,39.34999847,339.0989685,1912.602051,2177.31665,95.27872467,11748.75
02-05-2019,385.3850403,289.1848755,170.2030334,523.0356445,2275.94751,1610.871582,104.2897568,134.2658081,432.0748901,734.9768066,277.9457703,368.9992065,165.8069611,97.80737305,749.6947021,40.04999924,335.1362305,1932.78418,2181.557129,96.1067276,11725.5498
03-05-2019,377.5369873,290.9423523,170.0344238,515.3708496,2288.166992,1582.832764,106.131073,135.338974,433.0781555,717.7659302,274.5577087,367.116333,171.6924591,97.21638489,749.0139771,39.95000076,335.9381714,1965.97583,2135.881348,95.76412201,11722.59961
06-05-2019,370.2738037,298.2779846,169.5285492,512.2146606,2257.752197,1559.794189,105.7784805,135.2594757,432.982605,720.1807251,270.7212219,364.7507019,167.7848663,97.44152069,730.2473145,38.59999847,320.4173889,1963.700439,2089.145508,95.22161865,11605.7998
07-05-2019,362.571991,289.490509,167.8086548,510.2757874,2254.229248,1586.524536,105.0733032,136.4916229,428.2529297,715.3511353,274.4830017,362.5780945,163.6360779,95.89372253,718.6760864,37.25,339.0989685,1940.055542,2090.620605,93.36573029,11651.5
08-05-2019,360.5246582,290.2164001,168.0110016,510.6590271,2229.56665,1578.299683,102.4876175,134.2658081,419.6056213,704.5064697,271.8921204,354.6119995,163.0089417,94.97910309,713.862915,37.04999924,335.0890198,1931.794922,2021.622925,91.02445221,11478.7002
09-05-2019,354.7726135,281.2378845,163.4246063,512.4625854,2263.505371,1592.365845,100.058609,134.6632538,419.7967529,710.9605103,264.6924744,354.6602783,161.8993683,95.79522705,721.2042236,37.45000076,335.5608215,1888.710083,2011.068359,89.73959351,11322.40039
10-05-2019,363.2056274,277.3408508,162.7164001,489.9415283,2236.345459,1577.131714,99.51013184,132.1989441,418.2679443,709.862915,268.5289612,357.0742493,160.6450958,96.11885071,718.5789185,37.25,336.9760437,1922.099487,2027.660889,89.05435181,11314.15039
13-05-2019,355.6012878,271.3424377,163.2896881,488.5888062,2239.423096,1590.730347,96.80690765,130.4500885,380.3825989,717.6781616,261.6781006,350.6530457,158.5707092,93.44537354,712.0155029,34.45000076,331.5508728,1900.037842,1952.947998,88.05502319,11258.7002
14-05-2019,361.2558289,274.0169067,163.0873413,481.4651184,2238.530762,1587.459106,98.41316223,130.4898224,400.7823792,693.7496338,263.770752,355.9155579,160.4038696,97.13197327,703.5072632,36.29999924,332.9661255,1877.97583,1976.27002,91.79537201,11151.65039
15-05-2019,351.1166992,274.7428284,158.5683746,481.2847595,2223.947754,1561.803589,97.12032318,129.3769073,391.5140991,693.9691772,264.3685913,351.0393372,155.7726593,93.36093903,701.2221069,34.40000153,334.9946594,1884.505249,1972.029785,91.39563751,11271.7002
16-05-2019,362.1820068,286.9689331,156.5786896,484.3564453,2247.941162,1577.83252,98.53070068,131.9207153,394.0461731,693.1350098,261.852478,348.6253662,157.1716766,92.64331055,705.1602783,34.45000076,332.2112732,1874.117676,1886.577881,93.36573029,11180.34961
17-05-2019,357.8923645,287.4656067,159.2765656,480.0424194,2339.141113,1623.255249,98.33480835,133.0336456,390.8930359,689.1834106,259.460907,357.3156433,158.6671906,93.72678375,714.2518311,34.40000153,340.0896606,1793.586914,1966.037964,91.90956879,11261.90039
20-05-2019,390.0646362,299.3859863,160.3220215,484.9437866,2420.218018,1656.621338,101.2731018,139.9098816,395.097229,684.3539429,260.6068726,369.2407227,167.6401367,97.25860596,734.6715698,37.59999847,342.9202271,1807.68457,2108.9646,95.42150116,11651.90039
21-05-2019,377.8781738,286.1283569,159.9847717,477.0612183,2370.046143,1668.53772,100.7638016,138.9162292,390.6542053,678.8217773,258.5142517,369.771698,165.4692535,95.31680298,736.9567871,35.45000076,340.9388428,1855.468628,2054.163086,94.47926331,11863.65039
22-05-2019,376.2695923,293.6168213,162.7164001,479.2745056,2407.90918,1652.695801,101.5473557,140.704834,402.4545288,658.5374756,258.2651062,372.3788452,167.7848663,94.81024933,734.6715698,36.54999924,343.2976074,1903.253052,2013.879883,94.96465302,11727.9502
23-05-2019,397.3277893,293.6932373,164.6723328,481.7138367,2447.020264,1639.190674,101.7432327,138.4392395,394.5717163,652.6980591,254.403717,372.18573,174.3457336,95.10574341,730.7335205,36.15000153,340.3727417,1883.169678,1997.01062,89.8538208,11901.2998
24-05-2019,399.960083,302.1750793,165.1782074,481.5106201,2522.789795,1635.218506,101.1947403,138.6379547,397.2470398,646.1561279,266.3616028,385.317688,184.910675,96.14698792,723.0031128,37.40000153,342.637146,1946.140015,2027.29248,93.5941391,11748
27-05-2019,402.0561523,307.1801147,164.6386414,480.7200623,2516.32373,1656.1073,104.3680954,138.041748,396.3871765,637.5507202,274.4830017,386.331604,190.0725708,98.03250122,713.619873,37.79999924,344.8544312,1909.337158,2017.659302,95.07885742,11855.5
28-05-2019,402.2998962,307.1419067,169.0901489,483.9272461,2446.663818,1660.733521,103.8979797,139.3534241,394.3805542,647.2976685,269.6001587,384.4003906,188.5288391,98.14507294,703.7503662,37.84999847,346.6470642,1951.185425,2026.692871,96.82054901,11958.34961
29-05-2019,396.3528748,305.0023499,169.0901489,490.1158142,2430.96582,1664.425415,102.5659485,136.372406,404.9387817,648.7905273,269.8991394,385.2693787,186.8885956,99.55217743,710.7514648,36.90000153,346.175293,2028.006226,1988.391724,94.70767975,11905.7998
30-05-2019,399.033905,311.497467,170.6077118,487.04422,2421.778809,1667.603271,105.856842,134.7030029,394.3805542,645.40979,270.4970398,382.7106018,187.8534393,101.0999832,700.4929199,38,343.9108582,2139.354492,2026.416382,93.65126038,11865.2998
31-05-2019,405.9558411,312.7964783,170.9786835,493.5263977,2390.605713,1671.575317,104.40728,136.6903839,391.6096802,667.6697998,269.9987793,382.3243408,184.4765167,101.5924683,727.2816162,37.59999847,350.940094,2031.369873,2049.13916,91.68113708,11999.7998
03-06-2019,414.0963745,318.7185059,175.9697571,503.757843,2533.314697,1719.427979,104.2897568,136.84935,398.2503052,665.2550049,275.7286072,394.7321167,189.2524414,100.5934143,748.673645,36.84999847,356.129425,2286.070313,2049.461426,93.76546478,11953.75
04-06-2019,414.8763428,312.0323181,177.6559448,490.4997864,2455.226318,1696.903564,105.8176727,135.6172028,392.8518066,657.088623,269.3759766,391.5939941,188.5770721,100.8185577,758.3487549,39.70000076,355.3745728,2229.33252,2036.464355,94.7362442,12052.65039
06-06-2019,415.6075134,303.397644,181.5341492,487.4957886,2487.380615,1717.605591,106.9929733,134.6632538,386.1633301,648.0440674,271.29422,389.0834961,183.7046509,89.01300812,759.661377,37.29999924,353.6762695,2280.282715,1903.631226,93.13732147,12039.7998
07-06-2019,414.5351257,307.9442444,179.1060638,487.6765747,2464.234863,1711.063232,105.896019,133.1528931,381.4813538,659.2399902,263.4966736,390.242157,183.3669739,88.3235321,766.8569946,36.70000076,352.7327576,2290.472412,1941.748169,93.76546478,11865.2002
10-06-2019,415.0712891,297.7431335,174.8905792,492.9165039,2448.358398,1731.391235,105.7784805,130.8872833,384.1568298,674.5629272,264.2440491,395.2149353,182.5950928,86.46615601,770.1629639,36.45000076,356.0822449,2254.11499,1959.262451,94.33650208,11934.90039
11-06-2019,415.6075134,295.7181702,174.5196381,500.4602356,2476.141846,1719.521606,106.0135574,134.5440369,372.5953064,669.206604,267.6072083,395.6494446,184.8141937,86.12845612,770.8435059,36.90000153,355.6104736,2241.600342,1999.72998,96.70633698,11959.84961
12-06-2019,414.2914124,291.1333923,173.339325,500.5505676,2433.240234,1726.344116,105.3083649,135.8159332,373.9807434,656.78125,256.9945984,394.9253235,178.0603485,87.26821136,760.293396,36.45000076,354.6197815,2188.374756,1964.56311,97.13461304,11962.4502
13-06-2019,414.2914124,297.0935974,172.3950653,497.2982483,2412.770508,1724.848877,105.7001266,134.3055725,372.4041748,653.4005127,256.0977478,394.9735413,178.4463043,86.70536041,761.8492432,36.09999847,355.7519836,2166.165039,1914.739014,96.19239807,11873.90039
14-06-2019,415.7050171,295.3361511,172.0915375,491.0192871,2381.730957,1703.773193,104.0155029,134.583786,375.0795593,650.0197754,247.428299,386.7660522,171.595993,86.81793976,756.2581787,35.79999924,348.2038879,2167.302734,1910.683105,96.82054901,11910.09961
17-06-2019,412.2440491,288.9555969,172.1927185,485.5535278,2362.063721,1699.193481,103.6237411,130.6885834,365.8590393,646.770874,244.4388428,387.0557861,166.5788116,86.10031891,749.7432251,35.15000153,346.1281433,2193.865479,1845.649292,93.6798172,11844
18-06-2019,410.8304138,294.610199,175.5988159,492.1937256,2379.501221,1691.295898,103.7412567,132.0796814,361.6071167,651.161438,242.3461914,374.3583069,167.5919037,86.69129181,753.0492554,34.79999924,344.4298401,2083.556641,1724.89209,95.99253845,11677.0498
19-06-2019,397.4740601,289.8725891,173.3730469,489.7093506,2324.512939,1693.258423,105.5042267,133.0336456,358.5017395,645.9365845,250.068985,368.8061523,170.1969452,86.60687256,762.3354492,34,343.4862976,1990.560425,1605.702026,96.2209549,11744.4502
20-06-2019,391.137085,294.3427429,175.5988159,491.1774292,2377.628174,1699.236328,105.4258881,136.7301483,373.1207886,637.1116333,252.3110962,374.4548645,174.9729156,87.56369019,764.0371094,34.29999924,346.2696838,2048.435547,1733.372925,98.21961212,11653.65039
21-06-2019,391.9170227,290.3692627,171.4845123,486.1632385,2324.379395,1663.087402,105.4258881,135.8954315,365.7635193,650.1954956,248.6739044,379.0896301,171.3065186,87.69034576,764.4259644,34.59999847,348.4397583,2097.407227,1742.406494,98.44802094,11827.59961
24-06-2019,395.8166504,291.0187683,173.1707001,486.9086609,2306.763672,1661.016113,106.2486115,131.3245087,366.3845825,639.4825439,248.6240845,378.8482971,169.3768463,86.31137848,763.6967773,34.40000153,348.5341492,2151.473389,1791.170166,96.19239807,11725.7998
25-06-2019,395.4754333,300.3793945,174.2498627,487.4054565,2305.336426,1653.485352,108.4817047,132.1194458,368.5822449,636.0578003,245.435318,380.7311401,170.0522308,87.15563202,762.2867432,35.15000153,350.3739929,2195.547363,1752.500488,97.2773819,11681
26-06-2019,404.5422058,299.0803223,175.5650635,487.2926025,2295.480957,1657.768677,109.7353973,133.192627,381.6724854,630.5697021,251.8626709,380.6828613,178.1086121,87.02899933,766.3707886,36.04999924,349.8549805,2192.184082,1733.695557,101.5602264,11768.15039
27-06-2019,396.3041382,299.6916199,174.9580536,480.0651245,2317.60083,1670.383179,109.813736,135.6172028,384.8734131,616.3883057,247.4781342,387.2971497,179.0734253,86.29730988,772.4480591,35.84999847,349.9021606,2182.537842,1789.510986,100.9891739,11860.84961
28-06-2019,399.9113464,299.8826294,171.181015,480.9233398,2302.5271,1682.809082,110.7539978,133.3516235,383.1057739,620.4714355,249.6703949,386.7177734,181.919693,87.78883362,764.4259644,35.5,349.6191711,2223.149414,1794.21228,99.56156921,11861.15039
01-07-2019,402.8848267,287.4656067,168.1121521,473.8991394,2333.745117,1675.843018,111.6942673,127.9857635,387.309967,618.7592163,251.3146057,387.9247437,184.0905914,87.99989319,765.3010864,35.95000076,349.3361206,2220.032959,1811.35791,99.39025116,11839.90039
02-07-2019,403.6647339,289.2230835,170.4390869,478.822876,2316.396729,1684.31543,112.0076599,131.6822357,377.9460449,624.9060669,253.4072418,388.7937622,185.7308197,87.61997986,769.1419678,36.15000153,352.5440369,2262.276855,1795.456787,99.73287201,11890.2998
03-07-2019,404.4934692,291.2862244,169.2587585,474.8477173,2307.878906,1680.079102,112.2427292,132.1989441,378.089386,615.6418457,247.9763641,393.6217651,186.8403625,85.90332794,768.6072388,36.95000076,351.7892456,2249.316895,1869.20166,98.61933899,11932.15039
04-07-2019,404.4934692,290.3692627,169.3599243,470.1272278,2324.512939,1688.457397,112.3994446,132.8349304,374.6496277,615.2026978,248.0760193,389.0834961,187.7569733,86.62093353,762.1409302,37.65000153,353.0629883,2265.838623,1796.609131,97.67710876,11928.7998
05-07-2019,392.3557434,282.7661438,163.1547699,459.1278687,2240.80542,1686.386475,106.953804,128.3832245,358.5495605,598.0797729,239.2570953,393.2837524,180.3759613,86.22695923,744.3952637,35.95000076,357.4031372,2232.597168,1836.108643,93.45139313,11964.75
08-07-2019,387.8223267,275.7361145,156.7472992,469.359314,2122.936523,1650.755127,101.5473557,121.1492538,350.4756165,597.4210205,239.4563904,387.5385132,175.9859619,85.01685333,725.9202881,34.25,349.996582,2213.552734,1768.078979,92.48059845,11770.40039
09-07-2019,394.8417358,275.1630859,154.8587952,461.092865,2179.975586,1638.234863,101.5081711,121.9441986,369.2033081,593.5136108,244.0900421,392.2699585,177.1919861,82.79363251,718.4330444,34.75,349.4776306,2199.405518,1834.679688,92.2236557,11531.59961
10-07-2019,394.8417358,267.13974,157.3880463,460.2571716,2140.641113,1617.854004,101.1164017,120.5530243,374.7451477,592.5914917,245.7342834,395.6494446,171.4512482,81.58353424,706.4729004,34.45000076,349.4776306,2201.236084,1785.593262,91.36706543,11536.15039
11-07-2019,402.5436096,267.8656311,158.4334717,461.115387,2236.791748,1629.432983,101.0380402,121.7057114,380.4303284,584.5567627,251.763031,395.1666565,179.4593658,82.9906311,699.2288208,34.90000153,347.3075562,2281.618652,1810.067383,93.45139313,11561.4502
12-07-2019,404.8833923,264.1978149,155.9716644,462.5158691,2292.091797,1612.77063,100.1369629,119.0028992,389.5553284,584.6445923,252.7096863,393.6700745,179.6040955,82.54035187,690.8178711,34.95000076,350.0437317,2171.902344,1793.336548,95.73555756,11601.15039
15-07-2019,398.8389282,265.4586792,155.3983765,464.1419373,2270.462402,1616.300781,100.2545166,119.7978363,404.1266174,595.2698364,251.8128357,396.566803,179.5076294,81.89309692,699.2774658,34.70000076,348.5341492,2209.199707,1915.522583,95.22161865,11614.75
16-07-2019,407.2719727,270.8457642,157.0171051,460.5959778,2298.283447,1639.223511,102.6051254,121.0299988,414.0159912,593.5574951,257.2437134,410.3746338,184.6212463,82.9343338,715.8562622,35,347.3547058,2233.289795,1877.866699,95.30728149,11596.65039
17-07-2019,406.5895081,269.5849304,155.1285553,470.1272278,2307.980469,1657.486206,101.1555786,119.1619034,410.9106445,606.5973511,261.9770203,416.3129883,183.9940948,80.71112823,709.6816406,35.20000076,351.3646545,2218.845947,1896.072266,96.30661011,11670.75
18-07-2019,402.0561523,266.8722534,148.5861969,460.098999,2268.186523,1637.199585,99.54930115,113.9947662,407.2319946,603.4362183,262.6259766,414.1404419,176.7578278,79.8950119,702.0502319,34.45000076,349.430481,2192.084961,1860.51355,93.10877228,11675.59961
19-07-2019,395.3292236,268.2094421,149.6653137,458.7664795,2183.980225,1619.548828,101.7823944,114.3922272,402.5978699,592.7670898,239.9126587,405.7398987,173.7185974,77.44665527,701.5609741,33.95000076,344.3354797,2128.619873,1779.302734,92.08088684,11627.9502
22-07-2019,396.9866028,270.119873,149.3281097,460.2797852,2198.891113,1582.175659,102.5267792,116.5783157,411.1017761,590.0449829,246.1026764,406.8985596,175.1333313,77.67180634,707.0890503,33.40000153,341.410614,2162.850342,1778.648438,95.50714874,11392.84961
23-07-2019,389.7234497,274.3607483,147.0686493,456.6660461,2258.901611,1594.084106,104.2505951,114.9486923,411.1017761,589.3864136,241.5599976,409.1676941,175.8162994,78.0094986,698.4300537,32.70000076,340.8444824,2142.718018,1750.23877,95.99253845,11372.25
24-07-2019,371.2487183,266.7576599,146.2592621,461.3413086,2198.616455,1627.314819,103.3103256,114.1537552,406.6108704,579.9468384,237.81604,406.4640503,173.0356598,76.91197205,680.7699585,31.79999924,339.9481201,2122.88208,1645.851563,94.25085449,11322.4502
25-07-2019,370.8100586,260.0332642,140.9983826,456.8241272,2183.156738,1634.845947,101.6648712,114.3524857,417.6946411,585.3743896,238.2154083,408.2987061,172.059967,75.84256744,676.5139771,30.79999924,341.0803528,2221.170654,1636.365967,97.90551758,11290.40039
26-07-2019,372.2731628,262.7077332,142.0775452,452.3746338,2257.072021,1629.19751,100.920517,112.8023453,420.3700867,577.300293,241.4601746,413.4162903,176.1089935,74.82945251,683.1671753,31.14999962,340.6557617,2202.819092,1680.148926,93.70835876,11247.4502
29-07-2019,364.6648254,261.4851685,138.5365753,458.698822,2199.668701,1612.86499,99.74520111,111.5701981,411.8660889,579.8121948,236.6679077,413.1748962,175.0845642,73.95706177,650.9777222,30.14999962,344.3826294,2209.892334,1672.859375,88.88303375,11307.5
30-07-2019,364.2746582,256.3654785,134.5909119,462.3803101,2066.337402,1619.077759,99.66683197,110.2982941,392.0874023,574.3846436,233.7226563,408.3952332,173.4259033,72.69067383,622.604187,27.60000038,342.2597351,2206.034424,1671.083862,85.99926758,11213.7002
31-07-2019,368.2738953,264.0068054,137.8957977,467.3266602,2155.347168,1625.432007,99.15753937,110.3777847,407.7575378,570.7962036,226.1848297,411.7747803,173.8161774,72.52182007,631.3608398,27.79999924,346.0809631,2220.92334,1690.428589,87.99791718,11034.0498
01-08-2019,361.9824219,262.5931396,136.546875,461.4542542,2166.736328,1629.809692,99.39260864,108.8276367,406.1809692,561.2865601,223.1896667,410.7609253,168.2060394,72.38111877,633.7580566,28.25,342.1182556,2193.469971,1649.823242,83.0583725,11060.2002
02-08-2019,366.2255249,261.676178,133.0058899,456.4627075,2197.290039,1635.599121,96.45430756,106.8005447,401.9289551,570.7064209,230.8772583,411.8230286,167.6206665,71.84641266,632.1435547,28.10000038,351.6005554,2162.058838,1633.936157,81.65933228,10930.2998
05-08-2019,358.8122253,259.0398865,135.299118,456.7337952,2194.820068,1639.129272,94.80885315,104.3759613,398.5847168,581.3821411,228.0817566,414.8164063,160.888504,69.20107269,620.940979,28.14999962,352.4968567,2132.401367,1616.180176,80.34592438,10895.7998
06-08-2019,367.6886902,263.8540039,138.3342438,462.6512756,2258.215088,1641.859375,96.65019989,104.4952011,399.5879822,601.6123047,224.9368439,418.5821838,164.1570129,69.42620087,632.8773804,28.20000076,356.3652954,2132.005371,1606.274048,80.4030304,10815.40039
07-08-2019,363.1040955,253.0033569,139.0086975,461.9512024,2291.788574,1673.06604,96.41513062,103.7400131,402.3111572,605.0663452,224.5874023,417.2741394,161.8641663,68.49752045,630.6271362,27.39999962,357.214447,2134.334717,1564.126587,78.03318024,10958.09961
08-08-2019,364.7623901,262.4785767,142.8869019,491.5839233,2367.395996,1697.400635,97.66879272,104.0182495,407.4708557,610.2248535,230.8772583,423.3511658,167.6206665,69.14103699,642.123291,27.75,361.3659058,2155.54541,1614.404419,79.2038269,10899.2002
09-08-2019,367.3472595,264.732666,140.0203705,490.7030945,2398.819336,1733.408325,97.08114624,104.0977249,403.2188721,595.1082153,228.5310364,426.900116,171.3769684,70.21825409,642.7592773,27.39999962,369.9046936,2187.361084,1654.682861,80.80275726,11087.90039
13-08-2019,351.6915894,262.1728516,137.4236908,484.4693298,2348.093994,1717.781616,93.68250275,101.5539169,419.7012024,573.3978271,223.688858,417.3713684,169.5232086,71.43721771,633.9047852,26.75,370.3764343,2158.320068,1611.040161,79.80342865,11139.40039
14-08-2019,350.0333557,270.8457642,135.2316437,487.0262756,2409.705566,1731.243042,94.04236603,100.8384705,398.5847168,591.2953491,232.0753174,419.802124,170.6452484,71.86244202,640.4110718,27.20000076,370.565155,2160.104248,1649.869873,83.6865387,11003.25
16-08-2019,348.5701904,268.3622742,136.2096405,480.9620361,2441.586182,1721.452881,94.20230103,101.6731644,396.2438049,591.2057495,227.6324921,416.2045898,173.3283386,73.50662994,637.2801514,24.89999962,370.0462341,2168.330811,1665.616821,82.45877838,11043.65039
19-08-2019,348.6189575,265.1529846,134.186203,481.5503235,2407.281494,1714.156982,95.0819397,100.4012527,407.0408936,601.3880005,215.9014282,420.1424866,174.5967102,72.17427063,649.3634033,27.95000076,373.678772,2160.401367,1678.887085,82.40168762,11094.7998
20-08-2019,346.229187,261.5233459,131.724411,490.5789185,2441.814697,1735.338257,94.32224274,99.40757751,404.7808838,600.0872192,217.8482819,419.802124,172.9868622,72.20262146,662.5718384,26.70000076,373.0183105,2143.651123,1664.028076,81.31668854,11063.90039
21-08-2019,342.0836182,256.4767151,127.3403168,484.3110352,2482.980713,1741.55127,94.28226471,96.34703827,401.0302429,603.5860596,223.0898132,415.2322388,167.4255219,69.45285034,636.5953979,25.39999962,371.367157,2120.359375,1666.083984,79.91764069,11018.15039
22-08-2019,336.5723877,251.0232239,121.9782867,488.2709351,2402.47876,1762.355835,91.76327515,93.54741669,398.6740723,612.5123901,221.5423126,415.6697998,140.9359894,68.40397644,643.0039063,24.45000076,369.4801636,2035.269531,1611.600952,73.69326019,10905.2998
23-08-2019,340.7667847,264.1357727,126.8007584,491.9366455,2415.23999,1750.965088,94.76207733,97.78684998,411.416626,613.4992065,223.7886963,412.6555481,148.3998871,70.5300827,633.2198486,24.70000076,358.58255,1922.179565,1663.420532,78.46147156,10699.59961
26-08-2019,359.153656,268.9878235,127.3065948,494.584137,2370.186279,1766.545166,96.00157166,98.98668671,403.2902527,620.0483398,221.5922394,423.7886963,155.7174377,71.66400909,638.6499634,28.04999924,355.6576538,1890.413452,1758.228882,77.11952209,11000.2998
27-08-2019,362.9090271,274.5215454,129.3974609,494.6972961,2391.683594,1752.282959,98.52055359,100.4664841,400.7898254,606.770813,228.4811249,427.9697266,156.8394623,73.81846619,646.1837158,29.54999924,364.1020813,1985.563599,1822.338013,78.86121368,11106.5498
28-08-2019,356.9589233,281.13797,124.8110657,508.658783,2349.649414,1720.935059,95.88162231,96.94696045,397.2796631,619.1960449,220.4940186,422.7677307,160.2055206,72.59949493,651.8093262,26.75,368.8668213,1986.604248,1771.49939,75.57770538,11101.2998
29-08-2019,357.2027893,283.9449463,127.4752121,505.8530884,2330.666992,1725.50061,98.44059753,98.58673859,418.0043335,620.0483398,227.5825653,430.5950012,161.0836334,72.85462189,650.1951294,26.10000038,366.8382568,1984.671509,1851.869019,77.51925659,10996.0498
30-08-2019,356.7150879,284.9073486,124.6087265,497.9784546,2352.896973,1771.581299,97.28106689,96.94696045,433.151123,622.2911377,235.2202454,436.3803406,164.0594482,73.59166718,664.3818359,26.79999924,369.0083618,2008.805786,1897.474243,79.46080017,10987.7998
03-09-2019,352.4231567,285.6692505,122.1131592,501.598877,2339.540283,1733.879028,94.08234406,93.70738983,422.5243225,632.0248413,225.0366669,430.7894287,159.5713501,71.89079285,638.5032349,28.75,364.1020813,2018.469482,1839.626709,76.60557556,10960.9502
04-09-2019,355.3981934,291.5638733,122.8550873,509.4282532,2347.453613,1738.350586,95.52176666,95.18720245,410.1183472,630.9035645,230.9271698,429.9629822,159.9616241,72.17427063,622.2617798,27.04999924,362.4509277,2099.248291,1821.216309,78.06175232,10790.40039
05-09-2019,357.5441589,305.3982544,131.4208679,503.2281189,2383.862305,1722.488403,98.7204895,100.1065292,415.2634583,623.9058838,229.1799927,426.802948,155.473526,74.24369049,637.8182983,27.35000038,363.1585388,2155.446045,1811.450684,79.54645538,10860.9502
06-09-2019,356.7637939,303.9546509,133.9501648,498.0010071,2433.307373,1712.509766,101.5593567,102.3462296,408.8200684,647.5003662,236.0688629,429.0878601,150.4975739,74.47046661,645.5966187,27.85000038,360.8941345,2036.855347,1758.976563,80.97407532,10883.7998
09-09-2019,360.470459,306.3605957,134.4560089,490.7600403,2462.260254,1726.536377,101.0395508,103.506073,412.3783264,639.560791,233.0737,431.9562073,150.4488068,74.92403412,646.526123,28,365.1871033,2057.074707,1768.181763,80.65999603,10936.7002
11-09-2019,364.177124,309.6488037,132.6686401,478.6765137,2524.969482,1717.358154,99.56015778,100.5864639,406.0311279,631.307251,234.421524,436.6720276,156.4979706,72.82627106,650.7331543,28.29999924,364.9512634,1945.71936,1853.224121,83.54377747,11028.5
12-09-2019,363.2992249,308.1250305,133.3431244,477.4093628,2507.222656,1699.565674,97.76087189,100.706459,411.416626,632.9668579,231.8257141,437.7415771,155.8149872,71.29547882,654.8424683,28.25,363.9605408,1845.81189,1836.355835,83.0583725,11058.2998
13-09-2019,365.0062256,327.6534729,133.6803589,483.564209,2540.017822,1699.707031,99.20029449,103.0661392,406.6562195,636.5106201,232.2749939,439.6862488,162.0105286,73.27983856,658.5603638,28.85000038,360.6582947,1880.947876,1778.882202,85.25691223,10986.7998
16-09-2019,361.4946899,304.7566223,135.2653656,484.1978149,2505.30127,1709.827026,98.56054688,104.5459366,410.4549255,645.4368896,230.4779053,442.1656494,157.8151245,73.53498077,657.2883911,28.25,359.3845215,1924.260986,1775.891724,84.88572693,10994.84961
17-09-2019,356.3248901,295.7342529,133.2756805,477.8392334,2350.060791,1723.853149,96.68130493,103.7460403,404.5404358,633.3256836,227.6824188,439.2001038,151.814743,74.78230286,634.9320679,27.64999962,358.58255,1908.154785,1706.82959,83.02981567,11000.09961
18-09-2019,357.3490906,306.4408264,129.7347107,479.0160522,2356.601807,1721.970459,97.96078491,101.5863342,400.8378906,643.0147095,227.4827423,447.2703857,153.3270264,76.51153564,635.9592896,27.79999924,358.4882202,1965.740601,1705.661621,85.48532104,10872.7998
19-09-2019,353.0084229,304.6363525,130.4766235,474.9881287,2316.488037,1706.485107,97.32102966,99.42663574,395.4042969,630.9931641,226.9336243,445.8605347,151.6195984,75.43430328,631.116394,27.20000076,358.5354004,1911.425659,1648.655029,83.45812225,10845.2002
20-09-2019,371.3465271,323.8841553,134.9281311,474.7845154,2618.9646,1854.28125,95.84163666,106.8656235,397.8566589,628.7503662,227.6824188,433.3661194,164.2057953,76.36978912,711.9320068,28.75,358.7240601,2064.112061,1727.436157,90.76747894,10746.7998
23-09-2019,400.853302,361.5777283,136.7154694,467.4530029,2580.039795,1920.177979,92.80284882,109.0253448,393.7694397,612.557312,224.8370056,428.6017151,163.6203766,80.11173248,715.7967529,30.95000076,364.5738831,2076.897705,1724.866089,90.16786957,11542.7002
24-09-2019,403.6820679,369.9584961,133.6466064,474.0151062,2521.127197,1930.25061,92.08315277,106.7856445,393.961731,631.4417114,224.0382843,439.3945618,163.1813354,78.94947052,740.6480713,34.09999847,374.0561523,2063.764648,1727.809937,91.33852386,11590.7002
25-09-2019,404.6087036,373.0863037,129.9033356,476.9341736,2473.832764,1931.239136,93.48258972,105.1458511,391.17276,633.2809448,217.8982086,433.2202759,151.9611053,77.36197662,714.6226196,36.90000153,369.8575439,2038.936768,1704.820435,89.19710541,11564.84961
26-09-2019,408.8518372,384.9958191,137.1201477,472.9969177,2524.923828,1915.141602,93.20269775,109.625267,396.1736755,640.2785034,215.80159,434.824646,157.8151245,77.7305069,704.2026978,35.70000076,366.1778259,2049.442871,1737.809448,94.85044861,11469.84961
