Date,APOLLOHOSP.BO,BANKBARODA.BO,BERGEPAINT.BO,BRITANNIA.BO,CIPLA.BO,GODREJPROP.BO,HAVELLS.BO,IOC.BO,MUTHOOTFIN.BO,SHREECEM.BO
25-11-2019,1430.111206,101.8352661,490.5640564,2806.633301,460.601532,907.9500122,653.1782227,108.4297867,640.5745239,20731.70313
02-12-2019,1455.438721,94.31168365,494.5668335,2818.06543,449.7429504,886.7999878,646.9165649,102.6468582,655.7307739,20049.61719
09-12-2019,1344.44458,98.77729034,494.7644958,2804.934326,455.4190369,919.6500244,640.2144775,105.9100723,677.166626,20120.42773
16-12-2019,1369.970947,97.75796509,500.842804,2868.430664,459.6637268,948.2999878,627.4464722,105.2904739,691.0480957,20302.14844
23-12-2019,1408.855957,101.1557083,508.403656,2793.272949,475.2112427,956.7000122,632.6808472,105.2078705,716.1668091,20238.44531
30-12-2019,1476.395996,97.90358734,503.56073,2789.967285,464.2046204,965.9500122,646.6230469,104.8774109,728.0178833,20880.5332
06-01-2020,1474.955811,94.16606903,506.0810242,2745.019775,467.0673218,972.2000122,631.1154175,103.5969162,706.3931274,23078.67383
13-01-2020,1608.198486,94.45730591,556.6842041,2871.460449,474.0760193,986.1500244,624.7558594,101.3250427,736.5639038,23032.65039
20-01-2020,1657.860474,92.80696869,553.1755371,2930.595215,452.2108154,1056.099976,609.3948975,98.681427,710.2648315,22861.20117
27-01-2020,1649.815186,89.94315338,553.4720459,2940.512207,441.1547546,1080.5,589.8270264,93.72463226,720.2272949,22731.43359
03-02-2020,1652.248535,89.36068726,564.1955566,2986.423828,437.4529724,1168.650024,616.5862427,97.02915955,717.819397,24624.85352
10-02-2020,1692.176636,83.82720947,572.8435669,2842.949463,441.2041321,1140.5,598.53479,95.12906647,705.0238037,24109.91797
17-02-2020,1787.974365,79.89553833,565.9251709,2809.296143,429.9506531,1112.449951,609.1502686,92.77458191,862.4407959,24092.6875
24-02-2020,1710.551514,74.26499176,559.1055908,2728.537109,396.289093,1009.549988,600.2470093,87.28081512,830.7119141,22367.35742
02-03-2020,1679.970947,69.70230865,528.5657959,2832.940674,428.3712769,915.7999878,620.9890137,83.27406311,821.9297485,22926.90625
09-03-2020,1505.640381,54.99492645,468.7641602,2533.596191,419.7337646,821.5,587.3320923,76.16934204,758.0942383,21177.83984
16-03-2020,1357.180908,61.40209961,448.3852539,2269.143555,388.539978,711.8499756,527.1607056,74.84752655,590.6203613,18795.43555
23-03-2020,1161.904785,52.81066132,477.0942383,2324.330078,404.2444763,687.5499878,504.6446228,63.57083511,583.8213501,17504.4082
30-03-2020,1183.696167,47.27719116,445.0631409,2351.693604,444.4759216,607.0999756,464.1135254,67.75505829,586.460083,15657.62109
06-04-2020,1274.990845,49.36437607,470.6979065,2573.952393,573.5332642,672.9000244,542.3686523,71.12362671,711.4631348,16778.51172
13-04-2020,1368.126343,48.68482971,511.852417,2599.801025,591.9417114,684.2000122,520.2070923,73.34091187,683.6470337,18774.05664
20-04-2020,1351.310303,45.04438782,515.3728027,2812.831543,593.4262695,667.2999878,517.2028198,69.46067047,787.3648071,18447.51953
27-04-2020,1387.181274,47.76258087,504.3652344,2906.032227,583.4302979,676.5499878,555.1238403,71.84851837,835.4987793,19605.56055
04-05-2020,1307.876953,39.94776917,451.2115479,2777.897461,585.7561035,617.4000244,479.8236389,63.40578079,783.8817749,18592.21094
11-05-2020,1348.573853,40.33608246,446.7489929,2901.515137,564.3290405,624.5499878,479.429657,64.38650513,793.121521,19013.04688
18-05-2020,1273.249512,36.35586929,453.7898865,2939.069092,632.4205933,601.5,452.2447205,64.34386444,778.8990479,19756.25391
25-05-2020,1350.066528,37.76350784,487.9034424,3138.213135,640.9320679,688.8499756,488.8852844,71.03835297,833.9507446,20671.43555
01-06-2020,1352.255493,45.14146423,506.4477844,3218.242432,644.3959961,806.9500122,559.1130981,76.28308105,884.8421021,21926.15625
08-06-2020,1393.002197,44.07360458,497.0764465,3126.236816,637.0227661,835.2000122,543.5505981,75.34499359,947.8757935,22289.75
15-06-2020,1365.041748,45.62685776,496.5805969,3192.293213,630.5401611,891.9000244,557.6848145,72.7013092,1140.363159,21495.30078
22-06-2020,1380.812988,50.3351593,506.497345,3209.468506,628.164917,868.4000244,576.3497925,75.98459625,1054.496094,22327.64648
29-06-2020,1372.952271,49.26729584,499.2581482,3286.712646,632.2721558,893.25,571.0802612,74.91859436,1109.064087,22704.7832
06-07-2020,1395.688843,50.04392242,494.0022278,3459.118164,632.0742798,891.75,571.4743042,73.46884155,1048.78772,22102.59766
