Date,ASIANPAINT.BO,BHARTIARTL.BO,ICICIBANK.BO,INFY.BO,MARUTI.BO,NESTLEIND.BO,RELIANCE.BO,SBIN.BO,TATASTEEL.BO,WIPRO.BO
08-10-2018,1225.016602,262.4646606,314.4378052,603.1791992,7027.384766,8995.30957,1109.147095,256.9335022,537.685791,231.9653625
15-10-2018,1202.147217,259.1223145,310.591217,606.3325195,6523.033203,8904.482422,1084.776245,254.4944,517.7196045,237.1405182
22-10-2018,1155.049927,269.4655151,310.7391357,562.7185059,6469.868164,8846.665039,1028.698608,242.0550537,515.3816528,233.8739166
29-10-2018,1210.110352,273.2143555,349.4520874,594.479187,6886.269043,9486.165039,1057.795776,278.4950562,536.5635986,234.2409668
05-11-2018,1263.682861,269.6010437,350.9315186,593.9404297,7010.450684,9480.554688,1076.603394,276.1047363,536.1428223,238.4985657
12-11-2018,1285.341187,303.8183899,362.3728333,584.0631104,7074.664551,9880.212891,1110.230347,283.2268372,536.8909912,239.2693024
19-11-2018,1278.916626,298.67276,347.1342468,557.125061,7149.830566,9563.037109,1085.957886,275.7144775,504.9543152,225.6890717
26-11-2018,1309.141113,285.5583496,350.1424866,598.4749756,7395.541504,9939.466797,1150.306763,277.421814,495.8829956,238.461853
03-12-2018,1283.540161,276.7698364,347.3314819,611.5400391,7057.344727,9646.259766,1115.892212,268.6898804,474.9815369,245.3253784
10-12-2018,1304.420166,290.3396301,347.282196,633.5843506,7385.409668,10174.62598,1094.721436,282.1048584,480.1250916,244.5179138
17-12-2018,1350.900513,280.0484314,348.5150757,579.8428955,7272.178711,10259.16797,1081.526733,284.5439453,486.3908081,234.497879
24-12-2018,1329.047363,287.9717407,356.1096802,590.4834595,7247.043457,10467.7666,1108.556396,287.2757568,480.4057007,243.0130615
31-12-2018,1348.466919,293.800415,360.5481262,593.3120117,6983.337402,10134.88379,1082.216064,290.2514038,456.0907898,237.5442505
07-01-2019,1364.917358,304.228241,373.3702393,613.9194336,7062.844727,10495.20313,1081.08374,295.1783752,443.9333496,240.8475647
14-01-2019,1364.041504,283.1904602,366.8112488,656.3919678,7095.217285,10472.84473,1164.831055,288.0074768,440.0055847,254.1341553
21-01-2019,1335.715088,279.6386108,352.2137756,655.6737061,6287.599609,10568.57129,1227.161499,278.2999268,423.312439,259.2359619
28-01-2019,1418.21167,283.5091858,349.649353,683.0697632,6712.346191,10777.68555,1228.195313,277.3730469,442.7176208,272.5959778
04-02-2019,1409.889038,285.6038818,350.0438538,686.0491943,6895.290527,10507.45508,1257.785034,278.1047668,439.1170959,274.1386414
11-02-2019,1358.152222,277.1796265,337.3203735,669.7072144,6682.192871,9858.924805,1224.453491,256.5432434,437.1532593,276.4575195
18-02-2019,1361.121338,285.0574341,346.9369812,662.1230469,6673.605469,9956.93457,1213.720459,264.1531982,469.4172058,278.9971619
25-02-2019,1355.134888,279.6386108,348.6629944,669.1654663,6689.816406,9722.53125,1207.910889,266.2996216,474.2801819,276.4207153
04-03-2019,1346.812012,281.1868286,365.0851746,643.3432007,6728.074219,9415.084961,1247.199829,274.3973389,475.1218262,251.7599335
11-03-2019,1394.168701,306.9148865,390.285614,649.031311,6843.089355,9623.123047,1302.342041,290.4465637,482.1357117,257.8453979
18-03-2019,1431.596191,301.5871277,386.2416687,670.0683594,6327.787109,9873.787109,1321.543335,290.836792,484.5672607,255.6369781
25-03-2019,1452.232788,303.1808777,393.3924866,670.2038574,6437.496094,10242.91113,1342.172485,312.9837036,487.0922546,250.0422668
01-04-2019,1474.475098,324.7651062,385.1567383,682.7988281,6857.226074,10249.38574,1334.344238,309.2763062,512.8098145,257.305542
08-04-2019,1399.376465,311.0586548,389.0527344,675.2146606,7074.76123,10193.25293,1321.395508,307.6177368,499.1562195,278.3591614
15-04-2019,1426.38855,315.7944641,399.3597107,646.819397,7179.886719,10204.20117,1361.718384,303.3249512,507.6663513,279.5369568
22-04-2019,1409.548584,322.0282898,401.8255005,665.5088501,6592.312988,10220.36328,1370.137451,304.6908264,509.677002,288.9104614
29-04-2019,1399.522339,328.4767761,396.3514404,653.4554443,6475.319336,9784.206055,1385.498535,301.6175537,512.1084595,285.6223755
06-05-2019,1305.296143,321.5818481,379.534729,646.5033569,6391.711426,9581.958984,1231.346436,300.5443726,455.7166748,285.1806946
13-05-2019,1283.102295,325.599762,384.9594421,653.5006104,6471.75,9804.423828,1246.313477,311.178833,439.1170959,281.4509277
20-05-2019,1348.710449,350.500885,425.5957336,640.5442505,6847.045898,10029.30664,1316.324585,345.9602051,452.1630249,277.91745
27-05-2019,1369.297974,345.7389221,417.6065674,665.28302,6622.707031,10774.35254,1309.382446,343.9601135,456.277771,281.2546387
03-06-2019,1383.314819,353.923584,411.1462097,667.5402222,6703.710449,10795.08008,1295.153809,333.3257141,450.9004822,289.5975037
10-06-2019,1375.089722,350.500885,412.1818237,668.4882813,6495.437988,10777.54004,1296.778442,335.4721069,468.949646,293.4254456
17-06-2019,1353.442383,341.5226135,424.9546509,687.3604736,6187.34668,10876.92188,1259.606689,340.9356689,465.4894104,280.5184937
24-06-2019,1328.682129,343.9532166,431.2670288,670.192627,6304.629395,11181.43945,1232.823364,352.1066895,471.7084351,275.2182617
01-07-2019,1329.416382,361.9593811,430.2807312,657.6484375,6141.321289,11212.34473,1243.260986,361.5703735,447.159729,266.8262329
08-07-2019,1331.373535,353.1299133,421.2066345,665.7518311,5762.310059,10954.82031,1260.985229,354.6921082,443.0978088,254.2137451
15-07-2019,1338.811401,337.3062744,404.4885559,719.3158569,5566.387695,10836.39941,1229.869263,347.3260803,429.5029602,259.8574829
22-07-2019,1492.069946,332.1474609,409.8146667,720.8724365,5601.750977,10899.38672,1195.503784,334.1550293,417.4551697,258.7287292
29-07-2019,1512.230591,340.7289734,407.1087952,709.9765625,5492.572754,10719.19629,1166.06189,300.9346313,383.5149231,258.8268738
05-08-2019,1541.590332,368.3087158,416.6732483,723.4819336,5887.022949,11238.51563,1150.476563,284.2512817,339.7302246,258.9250183
12-08-2019,1562.925171,358.4375,415.4343262,709.1981812,5765.397461,11440.13867,1264.732178,283.8610229,340.1990051,244.6929932
19-08-2019,1546.043457,353.8739624,392.2417908,734.2406006,6119.791016,11859.36621,1263.296509,264.4946899,323.2757263,246.7051086
26-08-2019,1580.736816,344.3003845,406.7619019,745.8690186,5989.131348,12239.11426,1235.970215,267.031311,323.4164124,249.6496735
02-09-2019,1499.948242,346.4334106,388.0294495,769.2633057,6051.990723,11974.56738,1210.376709,267.275238,333.1203308,247.2940063
09-09-2019,1514.921753,340.0344849,409.5866394,759.1914063,6310.228516,12092.81543,1213.396484,284.5927734,344.3243103,240.8650513
16-09-2019,1636.667603,353.0803223,413.6502686,737.1705933,6442.747559,12860.5,1241.960205,294.3491211,346.0588684,241.2085876
23-09-2019,1738.350464,346.0365601,445.168396,716.3400269,6626.581543,13088.61621,1295.771362,274.3973389,337.105011,232.0804443
30-09-2019,1687.949585,337.008667,410.0822144,726.3204956,6505.313965,12815.83203,1294.484131,243.811203,312.3061523,233.3073425
07-10-2019,1751.807251,379.6183472,424.6023254,746.8763428,6555.161621,13371.26074,1338.988403,248.2991333,318.2128601,234.9268646
14-10-2019,1777.8396,380.2135925,433.8694458,702.9719849,7159.788086,14132.94531,1401.264648,263.0799866,337.4331665,244.2022247
21-10-2019,1755.672974,369.6975708,465.2388916,594.1956177,7260.902344,14104.37207,1419.878174,275.1778564,342.3085327,248.8644562
28-10-2019,1728.270508,371.0864868,458.0036011,644.6001587,7451.4375,14252.95508,1442.551147,305.8615723,374.8892517,253.870163
04-11-2019,1759.508301,366.1260986,485.1111755,663.7601929,7045.173828,13786.58398,1431.016724,308.1543579,372.9672241,251.6127319
11-11-2019,1727.25061,390.0848083,494.8738098,659.5440674,6992.342285,13617.56738,1454.729248,314.15448,369.77948,247.7847748
18-11-2019,1649.548218,417.6645508,492.3464355,649.425293,6904.876953,13497.03516,1531.064575,321.1302795,374.6548767,238.6075592
25-11-2019,1670.726318,438.7957764,507.4117126,652.048645,7092.672852,13768.77344,1535.52002,333.520874,400.7194519,233.3073425
02-12-2019,1683.815552,441.2263794,520.0982056,670.0375366,6732.44043,13486.41504,1539.529663,312.0080872,377.7957458,236.4972839
09-12-2019,1709.945313,424.1130371,532.6361084,666.3834839,7065.083496,13633.37793,1566.75708,324.593811,401.9851685,239.2946167
16-12-2019,1763.430176,449.9070435,541.0111694,685.824585,7101.67334,14182.87793,1583.539063,329.6182861,432.4094849,246.9504852
23-12-2019,1777.548828,451.6927795,544.5297241,690.3218384,7190.802246,14009.38477,1526.856689,329.0328979,440.4257202,243.0243988
30-12-2019,1717.445923,451.3951416,533.9741211,699.0352173,7099.129883,13956.98633,1522.005249,325.6182251,453.5517883,246.1652527
06-01-2020,1756.07666,453.5777588,535.4608154,691.6803589,7168.887207,14041.36816,1532.351685,324.1547241,456.1769714,247.097702
13-01-2020,1795.442261,496.0386353,526.1937256,719.413147,7361.72168,14764.36523,1564.974976,310.2519531,464.3807068,246.3615723
20-01-2020,1751.223145,519.8980713,529.2166748,733.5606079,6972.774414,15059.86621,1506.609497,316.154541,453.0829773,242.9753113
27-01-2020,1760.194702,492.764801,520.8911133,727.3768921,6762.133789,14687.39453,1397.700317,310.7885437,411.3609314,233.3621216
03-02-2020,1821.278076,535.3248291,531.6449585,728.1733398,6818.095703,15591.05957,1419.531738,312.69104,441.5508118,240.4575958
10-02-2020,1840.544067,560.6228638,541.0111694,736.6056519,6764.236816,15633.89453,1471.907104,311.7641602,406.9542847,239.4721069
17-02-2020,1806.86499,541.1781616,541.8041382,746.4432983,6608.481934,15818.76855,1456.904541,319.6668091,416.0019531,241.9850922
24-02-2020,1763.086914,519.8980713,491.6526184,685.2155762,6148.01709,15079.13086,1303.073853,295.5198364,357.7316284,217.8900452
02-03-2020,1841.818848,515.0369263,481.9395142,692.6172485,6291.150879,15706.70703,1245.601929,263.8605042,329.2762451,220.3045044
09-03-2020,1769.572754,490.2846069,421.2324829,601.68927,5714.260742,14319.22559,1085.592651,236.3475952,305.1336975,194.5341187
16-03-2020,1718.629395,458.2404785,342.6354675,548.0506592,4967.233398,13528.53027,1000.561523,204.5418854,279.4441528,176.7954559
23-03-2020,1581.156738,445.3434753,337.0851135,612.3233032,4545.218262,14429.33008,1044.98938,191.2732544,260.036377,180.8359375
30-03-2020,1497.580688,420.591156,283.9602356,548.519165,3924.839355,14486.55469,1057.445068,171.2727356,238.0033569,177.386734
06-04-2020,1626.685669,485.1753845,339.6124878,597.3793945,5200.523438,16105.32813,1195.730713,183.1266937,267.0212708,193.7950287
13-04-2020,1727.243164,498.270813,372.6173096,589.6030884,5387.879883,16562.70703,1201.468262,188.590271,274.9906311,184.2851257
20-04-2020,1798.908203,490.4334106,331.8816528,616.7736816,4936.317383,16615.72656,1390.066406,175.3216248,251.0825195,175.0708618
27-04-2020,1732.608276,510.2749329,376.5322876,671.0213623,5244.305176,17121.05469,1438.809692,185.76091,279.8192139,187.7342987
04-05-2020,1553.297974,525.8009644,334.7559204,632.0922852,4556.713379,17017.79102,1531.73584,162.6383667,255.8173065,181.3286591
11-05-2020,1529.524658,549.710022,319.7897949,611.1521606,4990.273926,15700.73145,1444.432373,162.3456726,256.3798218,180.8359375
18-05-2020,1592.625366,588.3018188,288.6185913,648.5820313,5022.706055,15624.49219,1417.403076,147.1745605,257.3174133,186.1575317
25-05-2020,1658.137695,548.0234985,329.1560059,647.7388306,5490.559082,16890.67578,1450.669678,156.3943024,276.7720947,209.4641876
01-06-2020,1612.85498,580.2659912,354.0830688,668.3339844,5622.833008,16470.62109,1564.925415,183.2242737,318.1659851,215.6234436
08-06-2020,1612.411865,555.4641113,341.1983032,657.2702026,5434.645508,15881.64844,1573.044189,174.8825836,297.6799622,204.9802399
15-06-2020,1596.956543,566.9225464,360.6741028,670.1383057,5771.592773,15562.98242,1742.051147,179.9558868,300.6802063,218.9248047
22-06-2020,1661.041626,555.8609009,345.906189,710.4995117,5631.149414,16119.4707,1725.318726,180.1022339,303.680481,222.0783386
29-06-2020,1669.655029,576.4960938,357.7998047,724.222229,5804.758789,16137.50293,1769.77356,180.2485657,309.3528137,221.4377899
06-07-2020,1676.496826,570.1467896,357.1555786,742.4560547,5829.022949,16280.11719,1866.853394,190.8829956,317.4627991,218.7769928
13-07-2020,1691.164551,562.8549805,350.7132263,858.5063477,5789.985352,16662.56641,1899.499756,183.7120972,328.9949646,257.7035217
20-07-2020,1684.273682,555.3648682,378.4649963,876.1703491,5870.749512,16660.68164,2132.893799,187.2243652,324.4477234,266.5236206
27-07-2020,1691.379517,550.4540405,343.8247986,917.6235962,6124.977051,15979.07813,2054.13501,186.7853394,343.5273743,276.5262451
03-08-2020,1778.478149,556.1585083,354.6777649,902.9036865,6535.007324,16206.29688,2133.390625,186.0048218,378.7802124,273.2248535
10-08-2020,1775.078979,526.5594482,358.2458191,905.5152588,6444.851074,15814.12988,2100.992676,191.6635132,393.3218994,272.4857483
17-08-2020,1929.521484,517.6987915,367.8598328,901.0992432,6885.835449,16008.2793,2068.843262,193.5172119,403.1443481,269.3815002
24-08-2020,1928.881104,521.2330933,406.1176758,887.803833,7007.75,15571.05664,2102.483643,219.3715515,398.6325989,268.0018311
31-08-2020,1927.206177,520.7850342,369.4951782,872.9888916,7099.160645,15693.85156,2064.52002,201.614975,396.0007324,271.9930115
07-09-2020,2005.240234,489.4742432,366.8686829,897.822937,7097.828125,15783.33496,2304.473389,197.7612305,382.9354248,288.7954712
