Date,BIOCON.NS,DABUR.NS,DLF.NS,GAIL.NS,HAVELLS.NS,IDBI.NS,MARICO.NS,NAUKRI.NS,PEL.NS,VEDL.NS
08-04-2019,313.395874,393.2837524,175.455307,100.3964157,722.0793457,44,339.7594604,1879.212524,2462.801758,105.0150146
15-04-2019,306.5201111,391.0146484,176.6613617,99.04560852,736.762207,43.29999924,345.4205017,1885.098877,2442.6604,101.9885025
22-04-2019,309.2106323,384.2555542,168.1707916,99.45366669,745.6107178,42.84999847,338.6272278,1884.159058,2215.848389,96.90620422
29-04-2019,274.5577087,367.1163635,171.6924591,97.21638489,749.0139771,39.95000076,335.9381714,1965.97583,2135.881348,95.76411438
06-05-2019,268.5289612,357.0742493,160.6450958,96.11885071,718.5789185,37.25,336.9760742,1922.099609,2027.661011,89.05433655
13-05-2019,259.460907,357.3156738,158.6671753,93.72677612,714.2518921,34.40000153,340.0896606,1793.586914,1966.037964,91.90955353
20-05-2019,266.3616028,385.3176575,184.9106903,96.14698792,723.0031738,37.40000153,342.637146,1946.140015,2027.292358,93.5941391
27-05-2019,269.9987793,382.3244324,184.4765167,101.5924606,727.2816162,37.59999847,350.940094,2031.369873,2049.13916,91.68113708
03-06-2019,263.4966736,390.242218,183.3669739,88.32353973,766.8569336,36.70000076,352.7327576,2290.4729,1941.748047,93.76546478
10-06-2019,247.428299,386.7660522,171.5959778,86.81793976,756.2581787,35.79999924,348.2038574,2167.30249,1910.683228,96.82054901
17-06-2019,248.6739044,379.0896301,171.3065186,87.69033813,764.4260254,34.59999847,348.4397278,2097.407227,1742.406616,98.44803619
24-06-2019,249.6703949,386.7177734,181.919693,87.78883362,764.4260254,35.5,349.6191406,2223.149414,1794.212158,99.56155396
01-07-2019,239.2570953,393.2837524,180.3759766,86.22694397,744.3952637,35.95000076,357.4031677,2232.597656,1836.108643,93.45137024
08-07-2019,252.7096863,393.6700439,179.6040955,82.5403595,690.8178711,34.95000076,350.0437012,2171.902588,1793.33667,95.7355423
15-07-2019,239.4563904,405.7398682,173.7185974,77.4466629,697.2354126,33.95000076,344.3354797,2128.619873,1755.081543,92.08088684
22-07-2019,241.4601746,413.4162903,174.152771,74.82946014,683.1671753,31.14999962,340.6557922,2202.818848,1680.148926,93.70835876
29-07-2019,230.8772583,411.8230896,167.6206512,71.84642029,632.1436157,28.10000038,351.6005554,2162.058838,1633.936157,81.65932465
05-08-2019,228.5310364,423.9411621,171.3769989,69.70763397,642.7592163,27.39999962,369.9046936,2183.329346,1654.682739,80.80276489
12-08-2019,227.6324921,416.2045288,173.3283234,73.50663757,637.2801514,24.89999962,370.0462341,2168.330566,1665.616943,82.45877838
19-08-2019,223.7886963,412.6555786,148.3999023,70.5300827,633.2198486,24.70000076,358.5825195,1922.179565,1663.420654,78.46147919
26-08-2019,235.2202454,436.3803406,164.059433,73.59168243,664.3818359,26.79999924,369.0083923,2008.805786,1897.474243,79.4608078
02-09-2019,236.0688629,429.0878906,150.4975739,74.47046661,645.5966187,27.85000038,360.8941345,2036.855347,1758.976563,80.97406769
09-09-2019,232.2749939,439.6862793,162.0105438,73.27984619,658.5603638,28.85000038,360.6582336,1880.947998,1778.88208,85.2569046
16-09-2019,227.6824188,433.3661194,164.20578,76.36979675,711.9320679,28.75,358.7240295,2064.111816,1727.436157,90.76747131
23-09-2019,217.7484589,434.7273865,154.4978485,76.05796814,698.3811646,33.59999847,368.9611511,2032.593384,1613.563354,89.79670715
30-09-2019,230.7274933,413.9195862,143.7654572,74.92403412,664.5286865,30.64999962,357.4031677,2250.149902,1492.681763,81.8306427
07-10-2019,247.2008972,433.2688904,142.0579987,70.84191132,646.4282227,29.5,361.7904663,2239.445557,1275.636475,83.97206116
14-10-2019,259.0317993,453.5905151,164.7424164,73.44993591,674.7039185,30.70000076,369.7160339,2279.586914,1454.926514,85.79940033
21-10-2019,242.3087921,456.3130188,175.4260406,70.1048584,653.3259888,30.89999962,369.0083923,2285.137451,1495.859009,82.60153961
28-10-2019,245.8530731,451.013855,180.6458893,76.62491608,673.480896,33.90000153,349.4776001,2593.13623,1642.954346,87.39832306
04-11-2019,264.5728455,460.5426636,198.1592102,72.03253174,692.2172852,33.04999924,349.6663208,2492.782471,1660.243286,88.79737854
11-11-2019,256.8353271,448.9234009,206.5987854,70.47338104,658.3157959,32.90000153,338.736145,2615.139404,1651.271729,81.14538574
18-11-2019,255.4875183,452.2914734,211.9649963,69.36780548,624.7566528,38.70000076,340.1144714,2581.936279,1658.327393,81.23104858
25-11-2019,281.1960144,447.7080994,214.3553925,71.46557617,653.0324707,37.75,342.1106873,2612.952637,1691.92395,82.57299805
02-12-2019,288.5341492,452.2914734,213.0870209,66.41960907,647.1131592,34.65000153,324.2399292,2425.147461,1536.464355,81.0597229
09-12-2019,291.8787842,448.5857849,223.3803711,67.92206573,640.3621826,38.45000076,317.585968,2600.799561,1567.724609,85.31400299
16-12-2019,288.9834595,448.3907166,224.941452,67.78031921,627.3494263,37.40000153,320.8179016,2621.435059,1529.875977,82.3731308
23-12-2019,291.9286804,448.3907166,227.2342834,67.21334839,632.7306519,37.34999847,323.9548035,2546.481934,1525.997681,86.65596771
30-12-2019,300.4649048,444.2949219,223.0388947,71.23878479,646.2325439,37.20000076,318.0612488,2547.176514,1458.939575,90.08224487
06-01-2020,280.6469116,455.2657776,238.2593842,71.0687027,631.0184326,36.34999847,321.3882751,2528.67334,1385.987793,91.33853149
13-01-2020,290.081665,477.5,254.8946075,71.63565826,624.9033813,35.79999924,332.414856,2579.915527,1558.027588,91.08155823
20-01-2020,293.8755493,488.0808105,256.4556885,73.42159271,609.4447632,35.45000076,323.7171326,2686.666016,1603.981445,89.02578735
27-01-2020,286.7869873,474.330719,223.3315887,66.73144531,578.4295654,37.25,289.5916138,2654.968506,1389.147095,77.03385925
03-02-2020,308.4020691,500.904541,230.063736,69.73632813,616.3912964,36.25,296.2931824,3053.992188,1532.322266,82.57299805
10-02-2020,307.3038635,493.5418701,220.6972809,69.48120117,598.4377441,35.45000076,290.2904663,2827.643799,1465.401733,80.57434845
17-02-2020,314.5421753,493.5906372,215.8533173,67.63857269,609.2980347,34.54999924,294.132843,2818.020508,1531.891235,81.28813934
24-02-2020,286.4375305,483.7900085,197.8083344,62.45232391,599.8075562,30.60000038,286.9764404,2576.06958,1250.854736,65.0990448
02-03-2020,309.5502319,488.1296082,190.6982117,64.48621368,621.3322754,27.14999962,271.4148254,2630.65332,1246.881592,63.41446304
09-03-2020,287.5357666,439.4190369,163.5326691,50.57800674,587.5285645,23.29999924,250.3779144,2277.174561,983.7956543,49.61762238
16-03-2020,274.0575256,433.3240967,137.1026611,48.3347435,526.1830444,22.10000038,245.8151093,1938.595581,655.6084595,44.54074097
23-03-2020,277.2523804,412.5038757,136.0729065,41.5750618,503.4622498,19.70000076,243.8752136,2036.786865,812.8568115,37.63382721
30-03-2020,290.4810181,417.1847534,129.5512238,48.3945694,464.4086304,19.39999962,251.5821228,1993.278809,873.2191772,37.07301331
06-04-2020,333.2120361,473.3067322,146.2232056,52.49225616,542.3189697,21.29999924,285.7333374,2227.010986,917.5455322,45.33769989
13-04-2020,354.6773682,477.9389038,134.258606,53.65874863,520.6497803,21.14999962,289.1532593,2469.981201,854.5983276,49.6471405
20-04-2020,356.8239136,486.6668091,125.7264557,48.75349045,517.6949463,21.04999924,294.8852844,2311.593506,827.6004639,46.01657486
27-04-2020,353.3794861,477.1587524,144.0166321,57.24796295,555.0249634,21.45000076,276.4850464,2530.624268,946.6017456,52.86446381
04-05-2020,358.670929,435.7133179,127.6388321,54.64578629,480.1187439,20.04999924,289.2496033,2679.972412,848.0402832,45.69189835
11-05-2020,327.9704895,432.8852539,136.1219482,51.32575989,479.5277405,20.25,304.9042664,2574.380371,850.6251831,54.87159729
18-05-2020,349.7353516,420.9879761,132.5423584,52.16323853,452.4413452,19.64999962,305.1450806,2407.152832,912.6629028,52.59880829
25-05-2020,354.1282654,454.8757324,147.7433014,55.24398804,488.786377,20.39999962,331.2040405,2665.916748,926.4490967,54.42884445
01-06-2020,388.9720154,451.3650818,154.1669312,58.53409576,559.3095093,38.54999924,314.4415283,2483.440674,1079.054199,62.16223907
08-06-2020,384.179718,444.343689,151.077713,57.63679123,543.3531494,31.75,320.6070251,2801.705811,1019.0271,60.98155975
15-06-2020,380.6354675,432.0563354,158.6781616,59.52114105,557.8320313,31.75,319.7400208,2660.105713,1113.42395,62.13272476
22-06-2020,401.1523438,448.9270935,151.4209442,62.9009819,576.6448364,40,331.7820435,2737.933594,1285.846558,64.9072876
29-06-2020,394.9623413,455.4608459,148.3317261,62.75142288,571.3259888,51,345.3654785,2750.449463,1350.900146,62.84111404
06-07-2020,413.6321716,462.3847046,144.8992615,61.25590897,571.5230713,43.70000076,331.0113831,2853.26001,1387.088745,65.14342499
13-07-2020,430.9043274,478.5727539,138.034317,60.32870102,581.1755981,38.04999924,342.0900269,3089.574463,1319.21106,64.43502045
20-07-2020,414.4808044,459.8004456,136.2200012,59.55104828,597.5751953,38.45000076,344.0167847,3144.705322,1442.93042,66.14699554
27-07-2020,408.9397888,500.8070068,138.4266052,57.81625748,574.3794556,38.70000076,350.1341248,3173.164063,1424.942139,67.1800766
03-08-2020,398.8061523,499.5880127,139.1131134,57.96580505,600.3823242,40.29999924,356.4441528,3290.824463,1416.044678,72.4930954
10-08-2020,394.4631348,484.7652283,139.7015076,57.39751434,601.8105469,38.95000076,352.8796997,3224.519531,1385.000366,72.40454102
17-08-2020,393.4148254,481.2720642,158.5800934,60.86709595,623.1349487,43.29999924,362.4169922,3217.715088,1376.780029,77.15672302
24-08-2020,390.9188538,478.4839172,169.7111206,59.28184891,629.6356201,41.54999924,360.5865784,3367.361328,1461.498901,76.06461334
31-08-2020,420.2714844,473.2988892,151.8622589,58.65374374,624.3661499,38.40000153,360.1531067,3315.658203,1249.89502,74.35263824
07-09-2020,432.401886,497.2182312,151.3228912,54.2868576,643.9175415,38,353.2650452,3362.29541,1289.546509,77.86513519
14-09-2020,453.2681885,497.4138794,158.1387939,55.09443665,665.0942383,37.09999847,349.2189026,3464.062744,1307.43811,77.30430603
21-09-2020,427.3101196,481.9079285,149.1963959,50.96683884,649.1378174,33.95000076,340.548645,3427.1604,1205.359375,80.90535736
28-09-2020,451.9203796,502.6477661,153.6816406,52.88108826,656.0325928,34.79999924,348.6408997,3585.100586,1254.536987,81.14148712
05-10-2020,451.1715698,507.8327026,154.7659912,51.26593781,699.5185547,34.70000076,355.8179626,3433.86499,1276.393799,71.93227386
12-10-2020,447.1780396,500.5933838,160.2370148,50.24899673,687.0095825,38.90000153,349.2189026,3576.309814,1248.879395,56.02275085
19-10-2020,416.5275269,507.8816833,168.8625031,52.22306442,715.7704468,39.75,345.461792,3620.860596,1283.501953,61.83755493
26-10-2020,402.9494629,500.3487854,156.0475006,50.69764709,716.9523315,36.45000076,343.583252,3525.301758,1220.73645,56.52453232
02-11-2020,414.1313782,515.756897,165.5108795,51.32575989,806.3374634,36.29999924,366.5594177,3571.790039,1301.973877,61.64791489
09-11-2020,433.6498718,505.9250488,181.9732666,55.93191528,814.5618896,37.34999847,360.0266724,3858.516602,1407.630737,70.30139923
16-11-2020,419.2731018,499.0608215,179.3609619,58.29481888,812.59198,37.40000153,363.6200867,3953.877197,1349.555664,72.25331116
23-11-2020,428.6579285,490.6188049,184.5362701,61.4054718,789.3469238,38.09999847,357.1130066,4277.655273,1342.44751,78.56449127
30-11-2020,441.9364929,493.0728455,208.2933502,71.66464996,817.024292,39.70000076,383.6755371,4207.773438,1420.058105,83.89971924
07-12-2020,454.7657776,504.3616028,215.686615,75.2837677,815.005127,41,403.0025635,4491.222656,1386.692749,95.31842041
14-12-2020,471.18927,499.9933167,228.1073151,74.8052063,905.5228882,40.5,397.5152588,4613.303223,1397.621216,95.90398407
21-12-2020,481.1731567,505.0978394,222.8827515,71.87400818,882.4255981,31.89999962,389.7455444,4592.542969,1360.339111,105.9563293
28-12-2020,464.9992676,524.3868408,234.9584351,73.9677124,896.2150269,32.29999924,394.4073486,4723.017578,1431.663452,104.3622589
04-01-2021,464.8994141,530.1784058,244.7668457,79.41136169,992.347229,31.54999924,412.4718628,5376.136719,1474.409912,118.4485703
11-01-2021,456.3132629,530.8165283,275.4736023,82.85102844,966.5904541,30.64999962,404.9450073,4980.192383,1571.701294,114.2519684
18-01-2021,393.1153259,523.15979,265.5665894,80.18902588,1105.765259,27.29999924,406.6931458,5306.403809,1438.529907,107.7130432
25-01-2021,371.2006836,505.0978394,251.815094,74.95475769,1029.036987,27.75,403.6338806,4334.920898,1268.318359,104.9153061
01-02-2021,406.5436401,512.1655273,300.95578,78.15925598,1096.301758,29.95000076,396.4469299,4785.547852,1490.85083,113.5037308
08-02-2021,407.3922424,524.1905518,307.3139954,81.02468109,1127.806641,29,399.7975769,5337.992188,1673.054565,118.6437759
15-02-2021,403.3487854,504.0180359,296.3226624,88.64550781,1124.893188,31.39999962,412.6175232,5135.69873,1779.968628,124.1416626
22-02-2021,389.5710449,493.8581848,298.1956177,86.45072174,1091.857544,31.54999924,386.1035156,4877.630859,1769.088745,134.8771667
01-03-2021,393.9639587,514.7669067,313.5736389,89.71243286,1102.968018,36.29999924,389.9883423,4912.248047,1861.157593,142.6522827
08-03-2021,399.5549316,513.8343506,304.1102295,89.52952576,1089.437744,42,382.5586243,4771.591797,1843.604614,144.0511627
15-03-2021,395.0621948,515.1594849,283.3104553,84.43881989,1031.020264,37.34999847,387.879364,4571.632813,1826.921997,144.5716858
22-03-2021,394.612915,520.067749,275.2271729,80.35404968,1037.291748,38.15000153,394.70578,4441.158203,1745.00769,147.5971375
29-03-2021,409.8882141,528.755188,287.6478577,87.01544189,1045.34082,39,400.0097961,4234.643066,1721.265137,150.4599457
05-04-2021,419.6224976,550.2037964,275.5721741,86.17726135,1049.09375,37.09999847,413.1224365,4759.472656,1749.69812,150.5249939
12-04-2021,412.1845398,564.4373779,248.8577881,86.67396545,997.9353027,35.84999847,416.4129028,4643.004395,1663.480225,150.8178101
19-04-2021,396.9591064,549.6638794,238.5072021,80.34105682,993.0465698,33.95000076,404.2824707,4843.807129,1593.074463,148.3453827
26-04-2021,379.0380554,528.1661377,243.7810822,85.18386841,977.9854736,35.25,404.1351318,4881.952148,1624.940674,167.3765259
03-05-2021,380.535614,524.77948,254.279541,93.28627014,989.5899048,38.90000153,465.4257813,4646.133301,1614.737793,184.1629639
10-05-2021,388.1732788,525.1722412,246.984848,94.80741882,985.1950073,38.20000076,466.1133118,4263.052734,1579.921753,177.2336578
17-05-2021,381.8834534,526.8900146,264.5808411,90.49233246,1015.56427,38.79999924,451.5273132,4304.823242,1671.845581,178.0469818
24-05-2021,381.5339966,520.6567383,282.2261353,94.9626236,1005.490479,38.45000076,462.6755371,4432.019531,1727.164429,173.2322693
31-05-2021,384.2795715,534.0559082,292.7246094,100.5815353,1043.711304,39.34999847,478.2437439,4540.938965,1864.687744,182.7315674
07-06-2021,414.3310547,554.8173828,305.6381836,101.6680603,1004.50293,39,483.4986572,4657.655762,2178.70874,179.7386322
14-06-2021,398.3069458,566.4987793,290.65448,96.26646423,984.15802,37.5,511.8848572,4965.440918,2162.944824,163.7329254
21-06-2021,396.3101807,554.0812378,289.7179565,95.05575562,990.4152832,38.40000153,502.5537415,4921.188477,2343.456299,170.597168
28-06-2021,407.3922424,579.6035767,279.8110046,93.93818665,976.7387085,38.25,510.6079407,5337.892578,2325.661377,170.499588
05-07-2021,387.9236755,584.6589355,296.0762024,91.36155701,1014.200684,38.79999924,522.4928589,5354.607422,2236.106934,176.6806335
12-07-2021,408.6402283,569.6400757,326.0928955,89.90250397,1068.015381,37.79999924,515.3717041,5076.674316,2305.507324,177.2987671
19-07-2021,397.5082092,579.3091431,329.3952332,88.41240692,1133.52417,37.45000076,524.4573364,5116.470703,2211.178711,174.2407379
26-07-2021,385.7272644,589.6652832,332.845459,86.64292145,1163.156982,37.95000076,536.9805908,5188.35498,2273.492432,196.3949585
02-08-2021,382.9816895,577.385376,337.9221497,92.35495758,1221.877319,37.54999924,515.0279541,5363.413086,2614.477051,204.3977966
09-08-2021,370.8013306,580.4439697,327.8673401,92.13764954,1231.044556,38.29999924,506.138855,5401.020996,2671.887939,213.8320313
16-08-2021,356.7739868,603.5314941,304.6031189,87.13961792,1225.246948,37.45000076,528.3370972,5365.004395,2585.109619,175.1841888
23-08-2021,346.1411743,600.6209106,307.3632813,89.09536743,1223.958374,38.5,515.6173096,5865.751953,2521.080322,190.3765869
30-08-2021,362.914093,632.6868896,341.0166016,91.51676941,1417.661011,38.15000153,550.829895,6152.739746,2564.027832,200.591568
06-09-2021,352.1813965,629.7762451,330.3505249,90.11981201,1440.950806,38.34999847,564.7775269,6650.950195,2525.541504,196.3949585
13-09-2021,376.7916565,645.2172852,332.1364746,95.67662811,1458.740479,39.15000153,550.142334,6581.15625,2583.442871,208.8800354
20-09-2021,359.569458,643.1947021,407.2454529,94.74532318,1402.250122,38.79999924,547.4412231,6617.769531,2713.65918,202.7243042
27-09-2021,364.7111511,609.6980591,413.942749,101.2955322,1346.948853,49.95000076,539.7799072,6396.049316,2603.73999,197.7098083
04-10-2021,358.1717224,598.8942871,412.6032715,98.19116974,1359.188477,47.84999847,553.7765503,6637.120605,2683.01709,203.3813782
11-10-2021,347.0896301,606.9847412,431.5045471,99.37082672,1460.920654,62.5,569.0010376,6973.307129,2780.581543,229.5605774
18-10-2021,323.2780457,582.8612671,410.4204407,93.44148254,1277.82251,53.20000076,552.7453003,6257.753906,2537.79834,223.9927063
25-10-2021,350.5340576,578.0266113,395.4879761,92.41703796,1251.658569,51.04999924,558.3439941,6044.541504,2551.133789,210.2633514
01-11-2021,348.0880127,604.3701172,427.4861755,94.06235504,1285.877686,55.09999847,547.932373,6083.343262,2694.489502,215.9349365
08-11-2021,345.891571,594.4050293,425.0057068,91.88928986,1363.609619,52.84999847,537.0787964,6374.011719,2602.661621,227.0014496
15-11-2021,366.3585205,603.1120605,412.6528931,87.512146,1363.857788,51.65000153,535.0450439,6453.009277,2502.204834,214.1020355
22-11-2021,362.2151794,596.4245605,373.9077759,82.94871521,1318.410889,46.70000076,536.7732544,5829.984863,2423.417725,244.7770081
29-11-2021,366.2586975,575.9657593,383.1847839,82.11053467,1374.089722,46.70000076,525.1203613,5785.710449,2478.867676,233.2954559
06-12-2021,371.6000671,572.4486694,415.8279114,84.09734344,1382.980469,53.95000076,519.7876587,5617.368164,2598.543213,241.8720398
13-12-2021,352.680603,559.5195923,387.1535645,80.40313721,1311.109619,46.04999924,494.1118469,5387.490723,2467.297119,230.0101318
20-12-2021,353.8786926,558.4793091,376.6362915,81.24131775,1352.036865,46.95000076,499.2964172,5372.167969,2526.669189,258.446106
27-12-2021,364.0622253,574.6778564,387.4016113,80.21687317,1387.748657,46.40000153,506.2585144,5548.419922,2592.463623,255.0081482
