Date,BIOCON.NS,DABUR.NS,DLF.NS,GAIL.NS,HAVELLS.NS,IDBI.NS,MARICO.NS,NAUKRI.NS,PEL.NS,VEDL.NS
14-09-2018,330.3112793,450.6059875,201.8917999,102.1297531,641.3729858,58.5,322.4474487,1609.347168,2810.278076,122.9682159
17-09-2018,327.1972656,444.4471436,205.7029114,102.8475266,648.4713135,58.15000153,319.1428833,1550.243896,2729.06665,122.6028671
18-09-2018,337.3614197,452.6749573,195.6686096,103.4686737,628.7808838,56.25,320.7718811,1512.996338,2696.157959,120.1236801
19-09-2018,332.8274231,449.2587585,194.173111,106.1602936,628.3919067,57,320.3529663,1466.671143,2662.143066,120.09758
21-09-2018,337.2618408,438.5289001,192.5328827,107.7062531,617.5013428,56,314.4420471,1510.726929,2530.139893,120.2802658
24-09-2018,331.5568848,416.1068115,178.5910187,105.1526642,608.555603,52.70000076,309.5085144,1513.193848,2321.441895,119.993187
25-09-2018,349.5435486,421.0146179,171.3547668,102.1159668,610.7434082,51.90000153,308.7173767,1498.788086,2321.810791,120.254158
26-09-2018,352.0596619,420.0042114,176.1789246,103.5514908,628.6350708,52.5,316.2106934,1503.031006,2336.651611,126.073761
27-09-2018,352.9565125,420.822113,165.8551941,104.2692566,595.671814,48.84999847,313.4181519,1441.658569,2181.050537,125.6039963
28-09-2018,344.4614258,410.8140564,156.8339844,104.6281357,578.0718994,50.20000076,310.0205078,1404.213501,2119.56543,121.2458267
01-10-2018,338.3081055,422.6987,152.8781586,105.1802521,578.7039795,54.09999847,310.206665,1404.904053,2094.169434,121.4285049
03-10-2018,329.2898865,409.2743225,149.3565216,105.3873062,595.963501,55.65000153,304.5750427,1374.415161,2127.032227,125.3169327
04-10-2018,311.2285461,399.7955017,152.8299408,101.5776291,588.9624023,56.95000076,292.3343201,1357.098755,2118.044678,124.9515915
05-10-2018,304.9008484,404.2221985,144.0016785,91.66694641,578.1205444,57.40000153,286.3303528,1414.27771,2042.778687,120.9065781
08-10-2018,296.5552063,394.2621765,146.5102539,94.93829346,554.1517334,58.65000153,288.3316956,1386.255615,1943.637939,107.9103546
09-10-2018,292.544342,377.6140442,148.1022339,92.06723022,548.2687988,58.79999924,274.2292786,1418.569824,1995.028809,110.702713
10-10-2018,307.1180115,389.9798584,157.9435272,92.85401917,594.3104858,59,280.8847961,1409.738892,2212.944824,113.8604279
11-10-2018,303.306427,378.5282593,148.0539856,96.69129944,563.9240723,58.79999924,284.6082153,1430.903687,2057.804443,108.510582
12-10-2018,302.1355591,392.4818726,152.1062775,99.18968201,579.2874146,59.04999924,293.1721191,1464.254028,2070.386963,111.8509979
15-10-2018,312.0505981,381.4152222,151.2861938,96.91214752,583.1768188,59.34999847,293.4978638,1505.497803,2071.631104,109.9198151
16-10-2018,313.3460693,391.3270874,152.5886993,97.2572403,591.1503296,59.5,296.0111694,1536.578491,2148.233643,110.8853836
17-10-2018,317.1576233,387.8627319,139.2739868,95.33859253,570.6820679,59.20000076,293.0324097,1481.422485,1934.650146,108.5366898
19-10-2018,329.364624,389.2099915,147.7645264,95.04872131,580.6487427,59.34999847,288.5643311,1496.913452,1745.863281,110.1807785
22-10-2018,335.7670898,389.4506226,147.4268494,94.49659729,573.064209,59.25,289.4021912,1439.487793,1735.769653,111.4595261
23-10-2018,311.7516785,385.5050964,148.0539856,93.86165619,582.3016357,59.15000153,290.0071716,1473.232666,1760.381836,109.7893219
24-10-2018,321.3428955,389.883606,151.1414642,94.41378021,584.684082,59.15000153,282.2811279,1540.821167,1783.611572,110.5983276
25-10-2018,308.0646667,383.5323181,149.501236,93.79263306,582.7393188,58.90000153,276.9752502,1586.110474,1719.453491,106.788208
26-10-2018,300.9646912,383.2435913,148.4399261,94.23433685,586.1911621,59.45000076,279.5816956,1575.799683,1773.886353,106.2923508
29-10-2018,310.0576477,393.9734497,158.6671906,97.20201874,602.3811035,59.59999847,282.4672852,1568.350098,1870.814819,110.3373566
30-10-2018,318.7271118,381.4152222,156.1585999,99.45194244,616.9665527,59.70000076,291.1242065,1560.012451,1856.388428,110.2329865
31-10-2018,328.3432007,370.2523193,158.9566193,103.3168259,627.9542847,59.20000076,299.0829773,1557.940308,2002.910278,110.2068787
